   # 1:time (constant)	2:frequency	3:filter1 (low)	4:filter2	5:filter3   6:filter4	7:filter5	8:filter6	9:filter7	10:filter8	11:filter9  12:filter10 (middle)	13:filter11	14:filter12	15:filter13	16:filter14 (high)
   5.0000000e-01   1.0760000e+03   8.6089973e-11   2.4580705e-10   7.5652938e-10   2.5503741e-09   9.5943193e-09   4.1216847e-08   2.0861037e-07   1.3025779e-06   1.0795676e-05   1.3429248e-04   3.0918111e-03   1.6854008e-01   5.5043840e+00   8.3562801e-01
   5.0000000e-01   1.0770000e+03   8.5414951e-11   2.4379940e-10   7.5001215e-10   2.5269058e-09   9.4988042e-09   4.0766896e-08   2.0607386e-07   1.2845822e-06   1.0621534e-05   1.3166624e-04   3.0151562e-03   1.6339208e-01   5.4584740e+00   8.5659503e-01
   5.0000000e-01   1.0780000e+03   8.4745911e-11   2.4181033e-10   7.4355859e-10   2.5036826e-09   9.4043670e-09   4.0322501e-08   2.0357215e-07   1.2668660e-06   1.0450538e-05   1.2909723e-04   2.9405928e-03   1.5840735e-01   5.4109243e+00   8.7804806e-01
   5.0000000e-01   1.0790000e+03   8.4082795e-11   2.3983963e-10   7.3716803e-10   2.4807015e-09   9.3109941e-09   3.9883585e-08   2.0110470e-07   1.2494246e-06   1.0282627e-05   1.2658408e-04   2.8680590e-03   1.5358068e-01   5.3617979e+00   8.9999567e-01
   5.0000000e-01   1.0800000e+03   8.3425543e-11   2.3788713e-10   7.3083976e-10   2.4579598e-09   9.2186720e-09   3.9450074e-08   1.9867098e-07   1.2322532e-06   1.0117739e-05   1.2412544e-04   2.7974947e-03   1.4890702e-01   5.3111590e+00   9.2244642e-01
   5.0000000e-01   1.0810000e+03   8.2774099e-11   2.3595263e-10   7.2457312e-10   2.4354546e-09   9.1273876e-09   3.9021894e-08   1.9627049e-07   1.2153472e-06   9.9558126e-06   1.2172003e-04   2.7288419e-03   1.4438148e-01   5.2590732e+00   9.4540886e-01
   5.0000000e-01   1.0820000e+03   8.2128404e-11   2.3403595e-10   7.1836742e-10   2.4131833e-09   9.0371278e-09   3.8598970e-08   1.9390272e-07   1.1987021e-06   9.7967903e-06   1.1936657e-04   2.6620443e-03   1.3999932e-01   5.2056070e+00   9.6889153e-01
   5.0000000e-01   1.0830000e+03   8.1488403e-11   2.3213690e-10   7.1222201e-10   2.3911430e-09   8.9478798e-09   3.8181232e-08   1.9156718e-07   1.1823133e-06   9.6406141e-06   1.1706383e-04   2.5970474e-03   1.3575594e-01   5.1508275e+00   9.9290291e-01
   5.0000000e-01   1.0840000e+03   8.0854038e-11   2.3025530e-10   7.0613623e-10   2.3693311e-09   8.8596309e-09   3.7768609e-08   1.8926337e-07   1.1661765e-06   9.4872276e-06   1.1481060e-04   2.5337986e-03   1.3164690e-01   5.0948028e+00   1.0174515e+00
   5.0000000e-01   1.0850000e+03   8.0225256e-11   2.2839099e-10   7.0010944e-10   2.3477450e-09   8.7723686e-09   3.7361030e-08   1.8699082e-07   1.1502874e-06   9.3365758e-06   1.1260571e-04   2.4722467e-03   1.2766787e-01   5.0376015e+00   1.0425456e+00
   5.0000000e-01   1.0860000e+03   7.9602000e-11   2.2654376e-10   6.9414098e-10   2.3263820e-09   8.6860806e-09   3.6958427e-08   1.8474906e-07   1.1346418e-06   9.1886047e-06   1.1044803e-04   2.4123422e-03   1.2381467e-01   4.9792923e+00   1.0681936e+00
   5.0000000e-01   1.0870000e+03   7.8984217e-11   2.2471346e-10   6.8823025e-10   2.3052396e-09   8.6007548e-09   3.6560732e-08   1.8253761e-07   1.1192355e-06   9.0432617e-06   1.0833644e-04   2.3540372e-03   1.2008327e-01   4.9199443e+00   1.0944038e+00
   5.0000000e-01   1.0880000e+03   7.8371854e-11   2.2289991e-10   6.8237660e-10   2.2843152e-09   8.5163792e-09   3.6167878e-08   1.8035604e-07   1.1040645e-06   8.9004951e-06   1.0626986e-04   2.2972853e-03   1.1646973e-01   4.8596267e+00   1.1211843e+00
   5.0000000e-01   1.0890000e+03   7.7764856e-11   2.2110293e-10   6.7657942e-10   2.2636063e-09   8.4329420e-09   3.5779801e-08   1.7820388e-07   1.0891248e-06   8.7602543e-06   1.0424722e-04   2.2420415e-03   1.1297026e-01   4.7984085e+00   1.1485432e+00
   5.0000000e-01   1.0900000e+03   7.7163172e-11   2.1932237e-10   6.7083811e-10   2.2431105e-09   8.3504314e-09   3.5396434e-08   1.7608069e-07   1.0744125e-06   8.6224901e-06   1.0226751e-04   2.1882622e-03   1.0958118e-01   4.7363586e+00   1.1764883e+00
   5.0000000e-01   1.0910000e+03   7.6566750e-11   2.1755804e-10   6.6515205e-10   2.2228252e-09   8.2688361e-09   3.5017715e-08   1.7398605e-07   1.0599237e-06   8.4871539e-06   1.0032972e-04   2.1359051e-03   1.0629894e-01   4.6735454e+00   1.2050275e+00
   5.0000000e-01   1.0920000e+03   7.5975539e-11   2.1580979e-10   6.5952067e-10   2.2027481e-09   8.1881446e-09   3.4643581e-08   1.7191953e-07   1.0456547e-06   8.3541985e-06   9.8432872e-05   2.0849294e-03   1.0312008e-01   4.6100369e+00   1.2341685e+00
   5.0000000e-01   1.0930000e+03   7.5389487e-11   2.1407745e-10   6.5394336e-10   2.1828767e-09   8.1083458e-09   3.4273968e-08   1.6988070e-07   1.0316017e-06   8.2235776e-06   9.6576015e-05   2.0352954e-03   1.0004127e-01   4.5459004e+00   1.2639185e+00
   5.0000000e-01   1.0940000e+03   7.4808544e-11   2.1236086e-10   6.4841955e-10   2.1632087e-09   8.0294287e-09   3.3908818e-08   1.6786915e-07   1.0177612e-06   8.0952457e-06   9.4758220e-05   1.9869646e-03   9.7059277e-02   4.4812027e+00   1.2942850e+00
   5.0000000e-01   1.0950000e+03   7.4232661e-11   2.1065986e-10   6.4294866e-10   2.1437419e-09   7.9513823e-09   3.3548070e-08   1.6588448e-07   1.0041296e-06   7.9691587e-06   9.2978584e-05   1.9398999e-03   9.4170972e-02   4.4160094e+00   1.3252750e+00
   5.0000000e-01   1.0960000e+03   7.3661789e-11   2.0897429e-10   6.3753012e-10   2.1244738e-09   7.8741960e-09   3.3191663e-08   1.6392629e-07   9.9070340e-07   7.8452730e-06   9.1236223e-05   1.8940651e-03   9.1373330e-02   4.3503855e+00   1.3568953e+00
   5.0000000e-01   1.0970000e+03   7.3095879e-11   2.0730399e-10   6.3216339e-10   2.1054022e-09   7.7978591e-09   3.2839542e-08   1.6199418e-07   9.7747913e-07   7.7235460e-06   8.9530280e-05   1.8494252e-03   8.8663421e-02   4.2843945e+00   1.3891525e+00
   5.0000000e-01   1.0980000e+03   7.2534883e-11   2.0564882e-10   6.2684789e-10   2.0865249e-09   7.7223613e-09   3.2491647e-08   1.6008777e-07   9.6445344e-07   7.6039363e-06   8.7859915e-05   1.8059463e-03   8.6038411e-02   4.2180992e+00   1.4220529e+00
   5.0000000e-01   1.0990000e+03   7.1978752e-11   2.0400861e-10   6.2158310e-10   2.0678396e-09   7.6476922e-09   3.2147922e-08   1.5820668e-07   9.5162303e-07   7.4864031e-06   8.6224312e-05   1.7635956e-03   8.3495555e-02   4.1515607e+00   1.4556026e+00
   5.0000000e-01   1.1000000e+03   7.1427441e-11   2.0238322e-10   6.1636845e-10   2.0493442e-09   7.5738416e-09   3.1808312e-08   1.5635053e-07   9.3898464e-07   7.3709064e-06   8.4622675e-05   1.7223411e-03   8.1032199e-02   4.0848393e+00   1.4898072e+00
   5.0000000e-01   1.1010000e+03   7.0880903e-11   2.0077249e-10   6.1120343e-10   2.0310365e-09   7.5007996e-09   3.1472761e-08   1.5451896e-07   9.2653509e-07   7.2574074e-06   8.3054226e-05   1.6821520e-03   7.8645774e-02   4.0179933e+00   1.5246721e+00
   5.0000000e-01   1.1020000e+03   7.0339091e-11   1.9917629e-10   6.0608749e-10   2.0129145e-09   7.4285563e-09   3.1141216e-08   1.5271160e-07   9.1427125e-07   7.1458676e-06   8.1518208e-05   1.6429982e-03   7.6333795e-02   3.9510800e+00   1.5602024e+00
   5.0000000e-01   1.1030000e+03   6.9801960e-11   1.9759446e-10   6.0102013e-10   1.9949759e-09   7.3571018e-09   3.0813623e-08   1.5092811e-07   9.0219004e-07   7.0362498e-06   8.0013882e-05   1.6048508e-03   7.4093856e-02   3.8841548e+00   1.5964028e+00
   5.0000000e-01   1.1040000e+03   6.9269464e-11   1.9602685e-10   5.9600082e-10   1.9772186e-09   7.2864266e-09   3.0489930e-08   1.4916811e-07   8.9028845e-07   6.9285172e-06   7.8540530e-05   1.5676815e-03   7.1923632e-02   3.8172717e+00   1.6332774e+00
   5.0000000e-01   1.1050000e+03   6.8741560e-11   1.9447333e-10   5.9102906e-10   1.9596408e-09   7.2165212e-09   3.0170084e-08   1.4743129e-07   8.7856351e-07   6.8226341e-06   7.7097448e-05   1.5314629e-03   6.9820872e-02   3.7504829e+00   1.6708302e+00
   5.0000000e-01   1.1060000e+03   6.8218203e-11   1.9293375e-10   5.8610434e-10   1.9422403e-09   7.1473761e-09   2.9854036e-08   1.4571728e-07   8.6701231e-07   6.7185653e-06   7.5683951e-05   1.4961687e-03   6.7783398e-02   3.6838392e+00   1.7090645e+00
   5.0000000e-01   1.1070000e+03   6.7699349e-11   1.9140798e-10   5.8122616e-10   1.9250151e-09   7.0789823e-09   2.9541734e-08   1.4402577e-07   8.5563200e-07   6.6162764e-06   7.4299371e-05   1.4617730e-03   6.5809104e-02   3.6173892e+00   1.7479832e+00
   5.0000000e-01   1.1080000e+03   6.7184955e-11   1.8989587e-10   5.7639403e-10   1.9079632e-09   7.0113305e-09   2.9233130e-08   1.4235642e-07   8.4441977e-07   6.5157337e-06   7.2943057e-05   1.4282510e-03   6.3895953e-02   3.5511801e+00   1.7875887e+00
   5.0000000e-01   1.1090000e+03   6.6674978e-11   1.8839729e-10   5.7160747e-10   1.8910827e-09   6.9444118e-09   2.8928174e-08   1.4070890e-07   8.3337287e-07   6.4169042e-06   7.1614374e-05   1.3955784e-03   6.2041973e-02   3.4852571e+00   1.8278829e+00
   5.0000000e-01   1.1100000e+03   6.6169376e-11   1.8691210e-10   5.6686599e-10   1.8743718e-09   6.8782172e-09   2.8626818e-08   1.3908291e-07   8.2248859e-07   6.3197556e-06   7.0312700e-05   1.3637318e-03   6.0245258e-02   3.4196638e+00   1.8688670e+00
   5.0000000e-01   1.1110000e+03   6.5668108e-11   1.8544018e-10   5.6216912e-10   1.8578284e-09   6.8127381e-09   2.8329015e-08   1.3747813e-07   8.1176427e-07   6.2242564e-06   6.9037431e-05   1.3326884e-03   5.8503965e-02   3.3544415e+00   1.9105420e+00
   5.0000000e-01   1.1120000e+03   6.5171131e-11   1.8398138e-10   5.5751639e-10   1.8414506e-09   6.7479658e-09   2.8034718e-08   1.3589425e-07   8.0119731e-07   6.1303755e-06   6.7787978e-05   1.3024260e-03   5.6816309e-02   3.2896303e+00   1.9529077e+00
   5.0000000e-01   1.1130000e+03   6.4678404e-11   1.8253557e-10   5.5290734e-10   1.8252367e-09   6.6838918e-09   2.7743881e-08   1.3433096e-07   7.9078514e-07   6.0380825e-06   6.6563763e-05   1.2729234e-03   5.5180566e-02   3.2252679e+00   1.9959639e+00
   5.0000000e-01   1.1140000e+03   6.4189888e-11   1.8110264e-10   5.4834151e-10   1.8091849e-09   6.6205077e-09   2.7456459e-08   1.3278798e-07   7.8052525e-07   5.9473478e-06   6.5364227e-05   1.2441595e-03   5.3595066e-02   3.1613903e+00   2.0397092e+00
   5.0000000e-01   1.1150000e+03   6.3705542e-11   1.7968244e-10   5.4381844e-10   1.7932932e-09   6.5578051e-09   2.7172407e-08   1.3126500e-07   7.7041517e-07   5.8581422e-06   6.4188820e-05   1.2161144e-03   5.2058198e-02   3.0980319e+00   2.0841419e+00
   5.0000000e-01   1.1160000e+03   6.3225326e-11   1.7827486e-10   5.3933768e-10   1.7775599e-09   6.4957758e-09   2.6891681e-08   1.2976174e-07   7.6045246e-07   5.7704373e-06   6.3037007e-05   1.1887683e-03   5.0568398e-02   3.0352250e+00   2.1292593e+00
   5.0000000e-01   1.1170000e+03   6.2749201e-11   1.7687976e-10   5.3489880e-10   1.7619832e-09   6.4344119e-09   2.6614238e-08   1.2827791e-07   7.5063475e-07   5.6842051e-06   6.1908268e-05   1.1621023e-03   4.9124159e-02   2.9730001e+00   2.1750581e+00
   5.0000000e-01   1.1180000e+03   6.2277129e-11   1.7549703e-10   5.3050136e-10   1.7465614e-09   6.3737053e-09   2.6340034e-08   1.2681324e-07   7.4095969e-07   5.5994181e-06   6.0802092e-05   1.1360979e-03   4.7724020e-02   2.9113860e+00   2.2215342e+00
   5.0000000e-01   1.1190000e+03   6.1809070e-11   1.7412654e-10   5.2614492e-10   1.7312929e-09   6.3136482e-09   2.6069028e-08   1.2536745e-07   7.3142498e-07   5.5160497e-06   5.9717983e-05   1.1107371e-03   4.6366569e-02   2.8504097e+00   2.2686827e+00
   5.0000000e-01   1.1200000e+03   6.1344986e-11   1.7276816e-10   5.2182906e-10   1.7161757e-09   6.2542328e-09   2.5801179e-08   1.2394026e-07   7.2202837e-07   5.4340735e-06   5.8655455e-05   1.0860026e-03   4.5050440e-02   2.7900962e+00   2.3164978e+00
   5.0000000e-01   1.1210000e+03   6.0884841e-11   1.7142179e-10   5.1755334e-10   1.7012084e-09   6.1954514e-09   2.5536444e-08   1.2253142e-07   7.1276762e-07   5.3534639e-06   5.7614034e-05   1.0618776e-03   4.3774314e-02   2.7304691e+00   2.3649729e+00
   5.0000000e-01   1.1220000e+03   6.0428596e-11   1.7008730e-10   5.1331737e-10   1.6863892e-09   6.1372965e-09   2.5274783e-08   1.2114066e-07   7.0364057e-07   5.2741955e-06   5.6593260e-05   1.0383455e-03   4.2536912e-02   2.6715502e+00   2.4141006e+00
   5.0000000e-01   1.1230000e+03   5.9976215e-11   1.6876458e-10   5.0912072e-10   1.6717165e-09   6.0797607e-09   2.5016158e-08   1.1976772e-07   6.9464506e-07   5.1962438e-06   5.5592680e-05   1.0153905e-03   4.1336999e-02   2.6133595e+00   2.4638724e+00
   5.0000000e-01   1.1240000e+03   5.9527661e-11   1.6745351e-10   5.0496298e-10   1.6571887e-09   6.0228365e-09   2.4760528e-08   1.1841234e-07   6.8577900e-07   5.1195844e-06   5.4611855e-05   9.9299716e-04   4.0173380e-02   2.5559155e+00   2.5142789e+00
   5.0000000e-01   1.1250000e+03   5.9082898e-11   1.6615396e-10   5.0084375e-10   1.6428041e-09   5.9665166e-09   2.4507854e-08   1.1707429e-07   6.7704032e-07   5.0441938e-06   5.3650354e-05   9.7115042e-04   3.9044901e-02   2.4992350e+00   2.5653098e+00
   5.0000000e-01   1.1260000e+03   5.8641891e-11   1.6486584e-10   4.9676263e-10   1.6285612e-09   5.9107940e-09   2.4258100e-08   1.1575330e-07   6.6842698e-07   4.9700486e-06   5.2707758e-05   9.4983572e-04   3.7950443e-02   2.4433333e+00   2.6169540e+00
   5.0000000e-01   1.1270000e+03   5.8204604e-11   1.6358903e-10   4.9271923e-10   1.6144585e-09   5.8556616e-09   2.4011227e-08   1.1444915e-07   6.5993700e-07   4.8971260e-06   5.1783657e-05   9.2903891e-04   3.6888925e-02   2.3882242e+00   2.6691989e+00
   5.0000000e-01   1.1280000e+03   5.7771001e-11   1.6232342e-10   4.8871316e-10   1.6004943e-09   5.8011123e-09   2.3767197e-08   1.1316158e-07   6.5156840e-07   4.8254038e-06   5.0877650e-05   9.0874624e-04   3.5859303e-02   2.3339201e+00   2.7220313e+00
   5.0000000e-01   1.1290000e+03   5.7341050e-11   1.6106889e-10   4.8474403e-10   1.5866672e-09   5.7471394e-09   2.3525976e-08   1.1189037e-07   6.4331926e-07   4.7548601e-06   4.9989349e-05   8.8894435e-04   3.4860565e-02   2.2804318e+00   2.7754367e+00
   5.0000000e-01   1.1300000e+03   5.6914714e-11   1.5982535e-10   4.8081147e-10   1.5729757e-09   5.6937358e-09   2.3287525e-08   1.1063528e-07   6.3518770e-07   4.6854735e-06   4.9118370e-05   8.6962027e-04   3.3891734e-02   2.2277688e+00   2.8293996e+00
   5.0000000e-01   1.1310000e+03   5.6491960e-11   1.5859267e-10   4.7691508e-10   1.5594182e-09   5.6408951e-09   2.3051811e-08   1.0939609e-07   6.2717184e-07   4.6172228e-06   4.8264341e-05   8.5076140e-04   3.2951863e-02   2.1759393e+00   2.8839035e+00
   5.0000000e-01   1.1320000e+03   5.6072755e-11   1.5737077e-10   4.7305451e-10   1.5459934e-09   5.5886105e-09   2.2818797e-08   1.0817258e-07   6.1926987e-07   4.5500877e-06   4.7426900e-05   8.3235550e-04   3.2040038e-02   2.1249502e+00   2.9389305e+00
   5.0000000e-01   1.1330000e+03   5.5657066e-11   1.5615952e-10   4.6922938e-10   1.5326996e-09   5.5368754e-09   2.2588450e-08   1.0696451e-07   6.1147998e-07   4.4840478e-06   4.6605690e-05   8.1439068e-04   3.1155374e-02   2.0748071e+00   2.9944619e+00
   5.0000000e-01   1.1340000e+03   5.5244859e-11   1.5495883e-10   4.6543934e-10   1.5195357e-09   5.4856835e-09   2.2360736e-08   1.0577168e-07   6.0380041e-07   4.4190834e-06   4.5800364e-05   7.9685537e-04   3.0297015e-02   2.0255145e+00   3.0504777e+00
   5.0000000e-01   1.1350000e+03   5.4836102e-11   1.5376859e-10   4.6168401e-10   1.5065000e-09   5.4350284e-09   2.2135620e-08   1.0459387e-07   5.9622943e-07   4.3551750e-06   4.5010585e-05   7.7973835e-04   2.9464134e-02   1.9770756e+00   3.1069566e+00
   5.0000000e-01   1.1360000e+03   5.4430763e-11   1.5258871e-10   4.5796305e-10   1.4935912e-09   5.3849038e-09   2.1913070e-08   1.0343087e-07   5.8876533e-07   4.2923038e-06   4.4236021e-05   7.6302872e-04   2.8655929e-02   1.9294927e+00   3.1638763e+00
   5.0000000e-01   1.1370000e+03   5.4028809e-11   1.5141908e-10   4.5427610e-10   1.4808080e-09   5.3353034e-09   2.1693053e-08   1.0228248e-07   5.8140644e-07   4.2304510e-06   4.3476348e-05   7.4671586e-04   2.7871627e-02   1.8827669e+00   3.2212133e+00
   5.0000000e-01   1.1380000e+03   5.3630210e-11   1.5025960e-10   4.5062281e-10   1.4681489e-09   5.2862212e-09   2.1475537e-08   1.0114848e-07   5.7415110e-07   4.1695985e-06   4.2731251e-05   7.3078947e-04   2.7110478e-02   1.8368984e+00   3.2789428e+00
   5.0000000e-01   1.1390000e+03   5.3234934e-11   1.4911018e-10   4.4700285e-10   1.4556126e-09   5.2376511e-09   2.1260491e-08   1.0002868e-07   5.6699771e-07   4.1097282e-06   4.2000422e-05   7.1523955e-04   2.6371757e-02   1.7918865e+00   3.3370389e+00
   5.0000000e-01   1.1400000e+03   5.2842951e-11   1.4797071e-10   4.4341586e-10   1.4431978e-09   5.1895871e-09   2.1047882e-08   9.8922883e-08   5.5994467e-07   4.0508226e-06   4.1283560e-05   7.0005634e-04   2.5654763e-02   1.7477294e+00   3.3954745e+00
   5.0000000e-01   1.1410000e+03   5.2454228e-11   1.4684110e-10   4.3986153e-10   1.4309032e-09   5.1420234e-09   2.0837681e-08   9.7830890e-08   5.5299042e-07   3.9928646e-06   4.0580369e-05   6.8523040e-04   2.4958818e-02   1.7044245e+00   3.4542212e+00
   5.0000000e-01   1.1420000e+03   5.2068738e-11   1.4572126e-10   4.3633950e-10   1.4187274e-09   5.0949540e-09   2.0629856e-08   9.6752511e-08   5.4613342e-07   3.9358371e-06   3.9890562e-05   6.7075252e-04   2.4283265e-02   1.6619685e+00   3.5132496e+00
   5.0000000e-01   1.1430000e+03   5.1686448e-11   1.4461109e-10   4.3284946e-10   1.4066693e-09   5.0483734e-09   2.0424378e-08   9.5687557e-08   5.3937216e-07   3.8797238e-06   3.9213859e-05   6.5661377e-04   2.3627471e-02   1.6203573e+00   3.5725288e+00
   5.0000000e-01   1.1440000e+03   5.1307331e-11   1.4351049e-10   4.2939109e-10   1.3947274e-09   5.0022757e-09   2.0221218e-08   9.4635841e-08   5.3270516e-07   3.8245084e-06   3.8549985e-05   6.4280545e-04   2.2990820e-02   1.5795860e+00   3.6320270e+00
   5.0000000e-01   1.1450000e+03   5.0931355e-11   1.4241938e-10   4.2596404e-10   1.3829005e-09   4.9566555e-09   2.0020345e-08   9.3597181e-08   5.2613096e-07   3.7701749e-06   3.7898671e-05   6.2931911e-04   2.2372719e-02   1.5396490e+00   3.6917110e+00
   5.0000000e-01   1.1460000e+03   5.0558494e-11   1.4133767e-10   4.2256802e-10   1.3711875e-09   4.9115071e-09   1.9821732e-08   9.2571396e-08   5.1964812e-07   3.7167078e-06   3.7259656e-05   6.1614653e-04   2.1772593e-02   1.5005403e+00   3.7515466e+00
   5.0000000e-01   1.1470000e+03   5.0188716e-11   1.4026525e-10   4.1920271e-10   1.3595871e-09   4.8668252e-09   1.9625350e-08   9.1558308e-08   5.1325524e-07   3.6640918e-06   3.6632683e-05   6.0327973e-04   2.1189885e-02   1.4622529e+00   3.8114984e+00
   5.0000000e-01   1.1480000e+03   4.9821995e-11   1.3920205e-10   4.1586779e-10   1.3480980e-09   4.8226043e-09   1.9431171e-08   9.0557744e-08   5.0695093e-07   3.6123118e-06   3.6017501e-05   5.9071093e-04   2.0624057e-02   1.4247797e+00   3.8715298e+00
   5.0000000e-01   1.1490000e+03   4.9458302e-11   1.3814798e-10   4.1256297e-10   1.3367192e-09   4.7788391e-09   1.9239167e-08   8.9569529e-08   5.0073383e-07   3.5613532e-06   3.5413867e-05   5.7843258e-04   2.0074589e-02   1.3881127e+00   3.9316032e+00
   5.0000000e-01   1.1500000e+03   4.9097609e-11   1.3710294e-10   4.0928792e-10   1.3254493e-09   4.7355245e-09   1.9049312e-08   8.8593495e-08   4.9460259e-07   3.5112015e-06   3.4821541e-05   5.6643733e-04   1.9540977e-02   1.3522436e+00   3.9916798e+00
   5.0000000e-01   1.1510000e+03   4.8739888e-11   1.3606686e-10   4.0604237e-10   1.3142872e-09   4.6926551e-09   1.8861578e-08   8.7629475e-08   4.8855590e-07   3.4618425e-06   3.4240289e-05   5.5471802e-04   1.9022732e-02   1.3171637e+00   4.0517198e+00
   5.0000000e-01   1.1520000e+03   4.8385112e-11   1.3503964e-10   4.0282600e-10   1.3032319e-09   4.6502259e-09   1.8675939e-08   8.6677303e-08   4.8259246e-07   3.4132625e-06   3.3669884e-05   5.4326772e-04   1.8519384e-02   1.2828638e+00   4.1116825e+00
   5.0000000e-01   1.1530000e+03   4.8033255e-11   1.3402120e-10   3.9963853e-10   1.2922820e-09   4.6082318e-09   1.8492369e-08   8.5736818e-08   4.7671101e-07   3.3654477e-06   3.3110100e-05   5.3207966e-04   1.8030475e-02   1.2493343e+00   4.1715260e+00
   5.0000000e-01   1.1540000e+03   4.7684289e-11   1.3301146e-10   3.9647966e-10   1.2814366e-09   4.5666679e-09   1.8310843e-08   8.4807861e-08   4.7091029e-07   3.3183849e-06   3.2560722e-05   5.2114726e-04   1.7555563e-02   1.2165654e+00   4.2312076e+00
   5.0000000e-01   1.1550000e+03   4.7338187e-11   1.3201033e-10   3.9334911e-10   1.2706945e-09   4.5255292e-09   1.8131334e-08   8.3890273e-08   4.6518906e-07   3.2720609e-06   3.2021534e-05   5.1046413e-04   1.7094220e-02   1.1845468e+00   4.2906837e+00
   5.0000000e-01   1.1560000e+03   4.6994924e-11   1.3101774e-10   3.9024659e-10   1.2600545e-09   4.4848109e-09   1.7953818e-08   8.2983900e-08   4.5954613e-07   3.2264629e-06   3.1492328e-05   5.0002403e-04   1.6646033e-02   1.1532681e+00   4.3499096e+00
   5.0000000e-01   1.1570000e+03   4.6654474e-11   1.3003359e-10   3.8717182e-10   1.2495157e-09   4.4445081e-09   1.7778270e-08   8.2088589e-08   4.5398030e-07   3.1815783e-06   3.0972901e-05   4.8982091e-04   1.6210601e-02   1.1227187e+00   4.4088403e+00
   5.0000000e-01   1.1580000e+03   4.6316811e-11   1.2905782e-10   3.8412453e-10   1.2390769e-09   4.4046162e-09   1.7604666e-08   8.1204190e-08   4.4849040e-07   3.1373947e-06   3.0463053e-05   4.7984888e-04   1.5787536e-02   1.0928874e+00   4.4674295e+00
   5.0000000e-01   1.1590000e+03   4.5981909e-11   1.2809034e-10   3.8110445e-10   1.2287371e-09   4.3651304e-09   1.7432981e-08   8.0330555e-08   4.4307527e-07   3.0939000e-06   2.9962589e-05   4.7010220e-04   1.5376462e-02   1.0637633e+00   4.5256305e+00
   5.0000000e-01   1.1600000e+03   4.5649744e-11   1.2713107e-10   3.7811129e-10   1.2184952e-09   4.3260461e-09   1.7263193e-08   7.9467538e-08   4.3773380e-07   3.0510824e-06   2.9471318e-05   4.6057529e-04   1.4977016e-02   1.0353350e+00   4.5833959e+00
   5.0000000e-01   1.1610000e+03   4.5320289e-11   1.2617993e-10   3.7514479e-10   1.2083502e-09   4.2873588e-09   1.7095278e-08   7.8614996e-08   4.3246486e-07   3.0089300e-06   2.8989055e-05   4.5126273e-04   1.4588846e-02   1.0075912e+00   4.6406777e+00
   5.0000000e-01   1.1620000e+03   4.4993522e-11   1.2523685e-10   3.7220468e-10   1.1983010e-09   4.2490639e-09   1.6929212e-08   7.7772786e-08   4.2726736e-07   2.9674315e-06   2.8515616e-05   4.4215922e-04   1.4211612e-02   9.8052013e-01   4.6974274e+00
   5.0000000e-01   1.1630000e+03   4.4669417e-11   1.2430175e-10   3.6929071e-10   1.1883467e-09   4.2111570e-09   1.6764973e-08   7.6940770e-08   4.2214023e-07   2.9265757e-06   2.8050824e-05   4.3325963e-04   1.3844983e-02   9.5411029e-01   4.7535961e+00
   5.0000000e-01   1.1640000e+03   4.4347950e-11   1.2337456e-10   3.6640261e-10   1.1784863e-09   4.1736338e-09   1.6602539e-08   7.6118810e-08   4.1708241e-07   2.8863514e-06   2.7594504e-05   4.2455895e-04   1.3488641e-02   9.2834991e-01   4.8091345e+00
   5.0000000e-01   1.1650000e+03   4.4029096e-11   1.2245520e-10   3.6354013e-10   1.1687187e-09   4.1364898e-09   1.6441887e-08   7.5306771e-08   4.1209285e-07   2.8467480e-06   2.7146486e-05   4.1605230e-04   1.3142277e-02   9.0322724e-01   4.8639930e+00
   5.0000000e-01   1.1660000e+03   4.3712834e-11   1.2154359e-10   3.6070301e-10   1.1590429e-09   4.0997208e-09   1.6282995e-08   7.4504519e-08   4.0717054e-07   2.8077548e-06   2.6706603e-05   4.0773494e-04   1.2805590e-02   8.7873044e-01   4.9181217e+00
   5.0000000e-01   1.1670000e+03   4.3399138e-11   1.2063967e-10   3.5789100e-10   1.1494581e-09   4.0633225e-09   1.6125843e-08   7.3711924e-08   4.0231446e-07   2.7693613e-06   2.6274692e-05   3.9960226e-04   1.2478291e-02   8.5484768e-01   4.9714708e+00
   5.0000000e-01   1.1680000e+03   4.3087986e-11   1.1974336e-10   3.5510385e-10   1.1399633e-09   4.0272908e-09   1.5970408e-08   7.2928855e-08   3.9752364e-07   2.7315574e-06   2.5850593e-05   3.9164976e-04   1.2160100e-02   8.3156713e-01   5.0239901e+00
   5.0000000e-01   1.1690000e+03   4.2779354e-11   1.1885459e-10   3.5234131e-10   1.1305574e-09   3.9916216e-09   1.5816671e-08   7.2155185e-08   3.9279708e-07   2.6943330e-06   2.5434151e-05   3.8387306e-04   1.1850745e-02   8.0887697e-01   5.0756298e+00
   5.0000000e-01   1.1700000e+03   4.2473220e-11   1.1797329e-10   3.4960315e-10   1.1212396e-09   3.9563108e-09   1.5664609e-08   7.1390789e-08   3.8813384e-07   2.6576783e-06   2.5025214e-05   3.7626789e-04   1.1549962e-02   7.8676540e-01   5.1263399e+00
