# long, lat, r, g, b
-90.5143,-46.8,118,166,204
-89.4857,-46.8,118,166,204
-88.4571,-46.8,118,166,204
-87.4286,-46.8,118,166,204
-86.4,-46.8,118,166,204
-85.3714,-46.8,118,166,204
-84.3429,-46.8,118,166,204
-83.3143,-46.8,118,166,204
-82.2857,-46.8,119,166,205
-81.2571,-46.8,119,167,205
-80.2286,-46.8,122,168,206
-79.2,-46.8,127,171,208
-78.1714,-46.8,136,178,212
-77.1429,-46.8,155,190,219
-76.1143,-46.8,190,213,233
-75.0857,-46.8,187,208,216
-74.0571,-46.8,172,176,166
-73.0286,-46.8,176,173,160
-72,-46.8,182,176,162
-70.9714,-46.8,197,191,174
-69.9429,-46.8,199,192,174
-68.9143,-46.8,176,171,159
-67.8857,-46.8,171,167,155
-66.8571,-46.8,176,180,176
-65.8286,-46.8,203,221,237
-64.8,-46.8,201,222,241
-63.7714,-46.8,198,219,238
-62.7429,-46.8,196,217,237
-61.7143,-46.8,191,215,235
-60.6857,-46.8,180,208,231
-59.6571,-46.8,161,195,223
-58.6286,-46.8,145,184,216
-57.6,-46.8,137,179,213
-56.5714,-46.8,132,175,211
-55.5429,-46.8,127,172,209
-54.5143,-46.8,124,170,207
-53.4857,-46.8,122,169,207
-52.4571,-46.8,120,168,206
-51.4286,-46.8,120,167,205
-50.4,-46.8,119,166,205
-49.3714,-46.8,119,166,205
-48.3429,-46.8,119,166,205
-47.3143,-46.8,119,166,205
-46.2857,-46.8,119,166,205
-45.2571,-46.8,119,166,205
-44.2286,-46.8,119,166,205
-43.2,-46.8,119,166,205
-42.1714,-46.8,119,166,205
-41.1429,-46.8,119,166,205
-40.1143,-46.8,119,166,205
-39.0857,-46.8,119,166,205
-38.0571,-46.8,119,166,205
-37.0286,-46.8,119,166,205
-36,-46.8,119,166,205
-34.9714,-46.8,118,166,204
-33.9429,-46.8,118,166,204
-32.9143,-46.8,118,166,204
-31.8857,-46.8,118,166,204
-30.8571,-46.8,118,166,204
-29.8286,-46.8,118,166,204
-28.8,-46.8,118,166,204
-27.7714,-46.8,118,166,204
-26.7429,-46.8,118,166,204
-25.7143,-46.8,118,166,204
-24.6857,-46.8,118,166,204
-23.6571,-46.8,118,166,204
-22.6286,-46.8,118,166,204
-21.6,-46.8,118,166,204
-20.5714,-46.8,118,166,204
-19.5429,-46.8,118,166,204
-18.5143,-46.8,118,166,204
-17.4857,-46.8,119,166,205
-16.4571,-46.8,119,166,205
-15.4286,-46.8,119,166,205
-14.4,-46.8,119,167,205
-13.3714,-46.8,119,167,205
-12.3429,-46.8,119,166,205
-11.3143,-46.8,120,167,205
-10.2857,-46.8,121,168,206
-9.25714,-46.8,122,169,206
-8.22857,-46.8,122,169,206
-7.2,-46.8,120,167,205
-6.17143,-46.8,119,166,205
-5.14286,-46.8,119,166,205
-4.11429,-46.8,119,166,205
-3.08571,-46.8,119,167,205
-2.05714,-46.8,119,166,205
-1.02857,-46.8,119,166,205
0,-46.8,119,166,205
1.02857,-46.8,119,166,205
2.05714,-46.8,119,166,205
3.08571,-46.8,119,166,205
4.11429,-46.8,119,166,205
5.14286,-46.8,119,167,205
6.17143,-46.8,120,168,206
7.2,-46.8,122,169,207
8.22857,-46.8,121,168,207
9.25714,-46.8,121,168,206
10.2857,-46.8,120,167,205
11.3143,-46.8,119,166,205
12.3429,-46.8,119,167,205
13.3714,-46.8,118,166,205
14.4,-46.8,118,166,204
15.4286,-46.8,118,166,204
16.4571,-46.8,118,166,204
17.4857,-46.8,118,166,204
18.5143,-46.8,118,166,204
19.5429,-46.8,118,166,204
20.5714,-46.8,118,166,204
21.6,-46.8,118,166,204
22.6286,-46.8,118,166,204
23.6571,-46.8,118,166,204
24.6857,-46.8,118,166,204
25.7143,-46.8,118,166,204
26.7429,-46.8,118,166,204
27.7714,-46.8,118,166,204
28.8,-46.8,118,166,204
29.8286,-46.8,118,166,204
30.8571,-46.8,119,166,205
31.8857,-46.8,119,166,205
32.9143,-46.8,120,167,205
33.9429,-46.8,121,167,206
34.9714,-46.8,120,167,205
36,-46.8,121,168,206
37.0286,-46.8,131,175,210
38.0571,-46.8,127,172,209
39.0857,-46.8,122,169,207
40.1143,-46.8,122,169,206
41.1429,-46.8,122,169,206
42.1714,-46.8,123,169,207
43.2,-46.8,122,169,207
44.2286,-46.8,122,169,206
45.2571,-46.8,122,169,207
46.2857,-46.8,122,169,206
47.3143,-46.8,122,169,207
48.3429,-46.8,125,170,208
49.3714,-46.8,128,172,209
50.4,-46.8,130,174,210
51.4286,-46.8,129,173,209
52.4571,-46.8,124,170,207
53.4857,-46.8,120,167,205
54.5143,-46.8,119,167,205
55.5429,-46.8,119,166,205
56.5714,-46.8,118,166,204
57.6,-46.8,118,166,204
58.6286,-46.8,119,166,205
59.6571,-46.8,119,166,205
60.6857,-46.8,119,167,205
61.7143,-46.8,121,168,206
62.7429,-46.8,123,169,207
63.7714,-46.8,126,171,208
64.8,-46.8,138,179,213
65.8286,-46.8,156,192,220
66.8571,-46.8,167,198,225
67.8857,-46.8,168,200,226
68.9143,-46.8,165,198,225
69.9429,-46.8,162,196,223
70.9714,-46.8,154,190,220
72,-46.8,140,181,214
73.0286,-46.8,131,175,210
74.0571,-46.8,127,171,208
75.0857,-46.8,123,169,207
76.1143,-46.8,121,168,206
77.1429,-46.8,120,167,206
78.1714,-46.8,119,167,205
79.2,-46.8,119,166,205
80.2286,-46.8,119,166,205
81.2571,-46.8,118,166,204
82.2857,-46.8,118,166,204
83.3143,-46.8,118,166,204
84.3429,-46.8,118,166,204
85.3714,-46.8,118,166,204
86.4,-46.8,118,166,204
87.4286,-46.8,118,166,204
88.4571,-46.8,118,166,204
89.4857,-46.8,118,166,204
90.5143,-46.8,118,166,204
91.5429,-46.8,118,166,204
92.5714,-46.8,118,166,204
93.6,-46.8,118,166,204
94.6286,-46.8,118,166,204
95.6571,-46.8,118,166,204
96.6857,-46.8,118,166,204
97.7143,-46.8,118,166,204
98.7429,-46.8,118,166,204
99.7714,-46.8,118,166,204
100.8,-46.8,118,166,204
101.829,-46.8,118,166,204
102.857,-46.8,118,166,204
103.886,-46.8,118,166,204
104.914,-46.8,118,166,204
105.943,-46.8,118,166,204
106.971,-46.8,118,166,204
108,-46.8,118,166,204
109.029,-46.8,118,166,204
110.057,-46.8,118,166,204
111.086,-46.8,118,166,204
112.114,-46.8,118,166,204
113.143,-46.8,118,166,204
114.171,-46.8,118,166,204
115.2,-46.8,118,166,204
116.229,-46.8,118,166,204
117.257,-46.8,118,166,204
118.286,-46.8,118,166,204
119.314,-46.8,118,166,204
120.343,-46.8,118,166,204
121.371,-46.8,118,166,204
122.4,-46.8,118,166,204
123.429,-46.8,118,166,204
124.457,-46.8,118,166,204
125.486,-46.8,118,166,204
126.514,-46.8,118,166,204
127.543,-46.8,118,166,204
128.571,-46.8,118,166,204
129.6,-46.8,118,166,204
130.629,-46.8,118,166,204
131.657,-46.8,118,166,204
132.686,-46.8,118,166,204
133.714,-46.8,118,166,204
134.743,-46.8,118,166,204
135.771,-46.8,118,166,204
136.8,-46.8,118,166,204
137.829,-46.8,118,166,204
138.857,-46.8,118,166,204
139.886,-46.8,119,166,205
140.914,-46.8,118,166,205
141.943,-46.8,119,166,205
142.971,-46.8,120,167,206
144,-46.8,121,168,206
145.029,-46.8,123,169,207
146.057,-46.8,128,172,209
147.086,-46.8,134,177,212
148.114,-46.8,133,176,211
149.143,-46.8,126,171,208
150.171,-46.8,122,168,206
151.2,-46.8,120,167,206
152.229,-46.8,119,166,205
153.257,-46.8,119,166,205
154.286,-46.8,118,166,205
155.314,-46.8,118,166,204
156.343,-46.8,118,166,204
157.371,-46.8,118,166,204
158.4,-46.8,118,166,205
159.429,-46.8,119,166,205
160.457,-46.8,119,167,205
161.486,-46.8,121,168,206
162.514,-46.8,124,169,207
163.543,-46.8,129,173,209
164.571,-46.8,141,181,214
165.6,-46.8,161,195,223
166.629,-46.8,185,212,235
167.657,-46.8,194,216,233
168.686,-46.8,195,218,239
169.714,-46.8,187,213,236
170.743,-46.8,174,203,228
171.771,-46.8,168,199,225
172.8,-46.8,162,196,223
173.829,-46.8,158,193,222
174.857,-46.8,154,190,220
175.886,-46.8,152,189,219
176.914,-46.8,151,189,218
177.943,-46.8,153,189,219
178.971,-46.8,149,187,217

-180,-47.8286,151,188,218
-178.971,-47.8286,131,174,210
-177.943,-47.8286,124,169,207
-176.914,-47.8286,122,169,207
-175.886,-47.8286,121,168,206
-174.857,-47.8286,120,167,206
-173.829,-47.8286,119,167,205
-172.8,-47.8286,119,166,205
-171.771,-47.8286,119,166,205
-170.743,-47.8286,119,166,205
-169.714,-47.8286,118,166,204
-168.686,-47.8286,118,166,204
-167.657,-47.8286,118,166,204
-166.629,-47.8286,118,166,204
-165.6,-47.8286,118,166,204
-164.571,-47.8286,118,166,204
-163.543,-47.8286,118,166,204
-162.514,-47.8286,118,166,204
-161.486,-47.8286,118,166,204
-160.457,-47.8286,118,166,204
-159.429,-47.8286,118,166,204
-158.4,-47.8286,118,166,204
-157.371,-47.8286,118,166,204
-156.343,-47.8286,118,166,204
-155.314,-47.8286,118,166,204
-154.286,-47.8286,118,166,204
-153.257,-47.8286,118,166,204
-152.229,-47.8286,118,166,204
-151.2,-47.8286,118,166,204
-150.171,-47.8286,118,166,204
-149.143,-47.8286,118,166,204
-148.114,-47.8286,118,166,204
-147.086,-47.8286,118,166,204
-146.057,-47.8286,118,166,204
-145.029,-47.8286,118,166,204
-144,-47.8286,118,166,204
-142.971,-47.8286,118,166,204
-141.943,-47.8286,118,166,204
-140.914,-47.8286,118,166,204
-139.886,-47.8286,118,166,204
-138.857,-47.8286,118,166,204
-137.829,-47.8286,118,166,204
-136.8,-47.8286,118,166,204
-135.771,-47.8286,118,166,204
-134.743,-47.8286,118,166,204
-133.714,-47.8286,118,166,204
-132.686,-47.8286,118,166,204
-131.657,-47.8286,118,166,204
-130.629,-47.8286,118,166,204
-129.6,-47.8286,118,166,204
-128.571,-47.8286,118,166,204
-127.543,-47.8286,118,166,204
-126.514,-47.8286,118,166,204
-125.486,-47.8286,118,166,204
-124.457,-47.8286,118,166,204
-123.429,-47.8286,118,166,204
-122.4,-47.8286,118,166,204
-121.371,-47.8286,118,166,204
-120.343,-47.8286,118,166,204
-119.314,-47.8286,118,166,204
-118.286,-47.8286,118,166,204
-117.257,-47.8286,118,166,204
-116.229,-47.8286,118,166,204
-115.2,-47.8286,118,166,204
-114.171,-47.8286,118,166,204
-113.143,-47.8286,118,166,204
-112.114,-47.8286,118,166,204
-111.086,-47.8286,118,166,204
-110.057,-47.8286,118,166,204
-109.029,-47.8286,118,166,204
-108,-47.8286,118,166,204
-106.971,-47.8286,118,166,204
-105.943,-47.8286,118,166,204
-104.914,-47.8286,118,166,204
-103.886,-47.8286,118,166,204
-102.857,-47.8286,118,166,204
-101.829,-47.8286,118,166,204
-100.8,-47.8286,118,166,204
-99.7714,-47.8286,118,166,204
-98.7429,-47.8286,118,166,204
-97.7143,-47.8286,118,166,204
-96.6857,-47.8286,118,166,204
-95.6571,-47.8286,118,166,204
-94.6286,-47.8286,118,166,204
-93.6,-47.8286,118,166,204
-92.5714,-47.8286,118,166,204
-91.5429,-47.8286,118,166,204
-90.5143,-47.8286,118,166,204
-89.4857,-47.8286,118,166,204
-88.4571,-47.8286,118,166,204
-87.4286,-47.8286,118,166,204
-86.4,-47.8286,118,166,204
-85.3714,-47.8286,118,166,204
-84.3429,-47.8286,118,166,204
-83.3143,-47.8286,118,166,204
-82.2857,-47.8286,119,166,205
-81.2571,-47.8286,120,167,205
-80.2286,-47.8286,122,168,206
-79.2,-47.8286,127,172,208
-78.1714,-47.8286,137,178,212
-77.1429,-47.8286,162,196,225
-76.1143,-47.8286,181,205,217
-75.0857,-47.8286,171,191,192
-74.0571,-47.8286,176,182,174
-73.0286,-47.8286,181,175,160
-72,-47.8286,190,183,165
-70.9714,-47.8286,187,185,169
-69.9429,-47.8286,188,182,167
-68.9143,-47.8286,172,169,157
-67.8857,-47.8286,167,167,157
-66.8571,-47.8286,185,195,200
-65.8286,-47.8286,204,224,242
-64.8,-47.8286,200,221,239
-63.7714,-47.8286,198,219,238
-62.7429,-47.8286,196,218,237
-61.7143,-47.8286,192,216,236
-60.6857,-47.8286,185,211,233
-59.6571,-47.8286,173,203,228
-58.6286,-47.8286,162,195,223
-57.6,-47.8286,153,190,220
-56.5714,-47.8286,144,184,216
-55.5429,-47.8286,135,178,212
-54.5143,-47.8286,128,173,209
-53.4857,-47.8286,124,170,207
-52.4571,-47.8286,122,168,206
-51.4286,-47.8286,120,167,206
-50.4,-47.8286,120,167,205
-49.3714,-47.8286,119,166,205
-48.3429,-47.8286,119,166,205
-47.3143,-47.8286,119,166,205
-46.2857,-47.8286,119,167,205
-45.2571,-47.8286,120,167,205
-44.2286,-47.8286,120,167,206
-43.2,-47.8286,120,167,206
-42.1714,-47.8286,120,167,206
-41.1429,-47.8286,120,167,205
-40.1143,-47.8286,119,167,205
-39.0857,-47.8286,119,166,205
-38.0571,-47.8286,119,166,205
-37.0286,-47.8286,119,166,205
-36,-47.8286,119,166,205
-34.9714,-47.8286,119,167,205
-33.9429,-47.8286,119,166,205
-32.9143,-47.8286,119,166,205
-31.8857,-47.8286,118,166,204
-30.8571,-47.8286,118,166,204
-29.8286,-47.8286,118,166,204
-28.8,-47.8286,118,166,204
-27.7714,-47.8286,118,166,204
-26.7429,-47.8286,118,166,204
-25.7143,-47.8286,118,166,204
-24.6857,-47.8286,118,166,204
-23.6571,-47.8286,118,166,204
-22.6286,-47.8286,118,166,204
-21.6,-47.8286,118,166,204
-20.5714,-47.8286,118,166,204
-19.5429,-47.8286,118,166,204
-18.5143,-47.8286,118,166,204
-17.4857,-47.8286,118,166,204
-16.4571,-47.8286,119,166,205
-15.4286,-47.8286,119,167,205
-14.4,-47.8286,119,166,205
-13.3714,-47.8286,119,166,205
-12.3429,-47.8286,119,166,205
-11.3143,-47.8286,120,167,205
-10.2857,-47.8286,121,168,206
-9.25714,-47.8286,120,167,206
-8.22857,-47.8286,119,167,205
-7.2,-47.8286,119,166,205
-6.17143,-47.8286,118,166,205
-5.14286,-47.8286,119,166,205
-4.11429,-47.8286,119,166,205
-3.08571,-47.8286,119,166,205
-2.05714,-47.8286,119,166,205
-1.02857,-47.8286,119,166,205
0,-47.8286,119,166,205
1.02857,-47.8286,119,166,205
2.05714,-47.8286,119,167,205
3.08571,-47.8286,119,166,205
4.11429,-47.8286,119,166,205
5.14286,-47.8286,120,167,205
6.17143,-47.8286,121,168,206
7.2,-47.8286,124,170,207
8.22857,-47.8286,123,169,207
9.25714,-47.8286,120,168,206
10.2857,-47.8286,120,167,205
11.3143,-47.8286,119,166,205
12.3429,-47.8286,119,166,205
13.3714,-47.8286,119,166,205
14.4,-47.8286,119,166,205
15.4286,-47.8286,118,166,204
16.4571,-47.8286,118,166,204
17.4857,-47.8286,118,166,204
18.5143,-47.8286,118,166,204
19.5429,-47.8286,118,166,204
20.5714,-47.8286,118,166,204
21.6,-47.8286,118,166,204
22.6286,-47.8286,118,166,204
23.6571,-47.8286,118,166,204
24.6857,-47.8286,118,166,204
25.7143,-47.8286,118,166,204
26.7429,-47.8286,118,166,204
27.7714,-47.8286,118,166,204
28.8,-47.8286,118,166,204
29.8286,-47.8286,118,166,204
30.8571,-47.8286,118,166,204
31.8857,-47.8286,119,166,205
32.9143,-47.8286,119,166,205
33.9429,-47.8286,119,166,205
34.9714,-47.8286,119,167,205
36,-47.8286,120,167,205
37.0286,-47.8286,120,167,205
38.0571,-47.8286,121,168,206
39.0857,-47.8286,121,167,206
40.1143,-47.8286,121,168,206
41.1429,-47.8286,121,167,206
42.1714,-47.8286,120,168,206
43.2,-47.8286,121,168,206
44.2286,-47.8286,121,168,206
45.2571,-47.8286,120,168,206
46.2857,-47.8286,121,168,206
47.3143,-47.8286,121,168,206
48.3429,-47.8286,121,169,206
49.3714,-47.8286,122,169,206
50.4,-47.8286,122,169,206
51.4286,-47.8286,122,168,206
52.4571,-47.8286,121,168,206
53.4857,-47.8286,120,167,205
54.5143,-47.8286,119,166,205
55.5429,-47.8286,119,166,205
56.5714,-47.8286,118,166,204
57.6,-47.8286,118,166,204
58.6286,-47.8286,119,166,205
59.6571,-47.8286,119,166,205
60.6857,-47.8286,120,167,205
61.7143,-47.8286,123,169,207
62.7429,-47.8286,125,170,208
63.7714,-47.8286,129,173,209
64.8,-47.8286,141,181,214
65.8286,-47.8286,157,192,221
66.8571,-47.8286,171,201,227
67.8857,-47.8286,180,207,229
68.9143,-47.8286,183,209,229
69.9429,-47.8286,178,206,230
70.9714,-47.8286,164,196,223
72,-47.8286,146,185,216
73.0286,-47.8286,136,178,213
74.0571,-47.8286,130,174,210
75.0857,-47.8286,126,171,208
76.1143,-47.8286,123,169,207
77.1429,-47.8286,121,168,206
78.1714,-47.8286,120,167,206
79.2,-47.8286,119,167,205
80.2286,-47.8286,119,166,205
81.2571,-47.8286,119,166,205
82.2857,-47.8286,118,166,204
83.3143,-47.8286,118,166,204
84.3429,-47.8286,118,166,204
85.3714,-47.8286,118,166,204
86.4,-47.8286,118,166,204
87.4286,-47.8286,118,166,204
88.4571,-47.8286,118,166,204
89.4857,-47.8286,118,166,204
90.5143,-47.8286,118,166,204
91.5429,-47.8286,118,166,204
92.5714,-47.8286,118,166,204
93.6,-47.8286,118,166,204
94.6286,-47.8286,118,166,204
95.6571,-47.8286,118,166,204
96.6857,-47.8286,118,166,204
97.7143,-47.8286,118,166,204
98.7429,-47.8286,118,166,204
99.7714,-47.8286,118,166,204
100.8,-47.8286,118,166,204
101.829,-47.8286,118,166,204
102.857,-47.8286,118,166,204
103.886,-47.8286,118,166,204
104.914,-47.8286,118,166,204
105.943,-47.8286,118,166,204
106.971,-47.8286,118,166,204
108,-47.8286,118,166,204
109.029,-47.8286,118,166,204
110.057,-47.8286,118,166,204
111.086,-47.8286,118,166,204
112.114,-47.8286,118,166,204
113.143,-47.8286,118,166,204
114.171,-47.8286,118,166,204
115.2,-47.8286,118,166,204
116.229,-47.8286,118,166,204
117.257,-47.8286,118,166,204
118.286,-47.8286,118,166,204
119.314,-47.8286,118,166,204
120.343,-47.8286,118,166,204
121.371,-47.8286,118,166,204
122.4,-47.8286,118,166,204
123.429,-47.8286,118,166,204
124.457,-47.8286,118,166,204
125.486,-47.8286,118,166,204
126.514,-47.8286,118,166,204
127.543,-47.8286,118,166,204
128.571,-47.8286,118,166,204
129.6,-47.8286,118,166,204
130.629,-47.8286,118,166,204
131.657,-47.8286,118,166,204
132.686,-47.8286,118,166,204
133.714,-47.8286,118,166,204
134.743,-47.8286,118,166,204
135.771,-47.8286,118,166,204
136.8,-47.8286,118,166,204
137.829,-47.8286,118,166,204
138.857,-47.8286,118,166,204
139.886,-47.8286,118,166,204
140.914,-47.8286,119,166,205
141.943,-47.8286,119,166,205
142.971,-47.8286,119,166,205
144,-47.8286,120,167,205
145.029,-47.8286,121,168,206
146.057,-47.8286,123,169,207
147.086,-47.8286,126,171,208
148.114,-47.8286,128,172,209
149.143,-47.8286,127,171,208
150.171,-47.8286,123,169,207
151.2,-47.8286,120,167,205
152.229,-47.8286,119,166,205
153.257,-47.8286,119,166,205
154.286,-47.8286,118,166,205
155.314,-47.8286,118,166,204
156.343,-47.8286,118,166,204
157.371,-47.8286,118,166,204
158.4,-47.8286,119,166,205
159.429,-47.8286,119,166,205
160.457,-47.8286,119,167,205
161.486,-47.8286,121,168,206
162.514,-47.8286,124,170,207
163.543,-47.8286,131,174,210
164.571,-47.8286,140,181,214
165.6,-47.8286,159,194,222
166.629,-47.8286,180,207,230
167.657,-47.8286,185,211,233
168.686,-47.8286,182,209,231
169.714,-47.8286,178,206,229
170.743,-47.8286,175,204,228
171.771,-47.8286,172,202,227
172.8,-47.8286,168,200,226
173.829,-47.8286,165,198,225
174.857,-47.8286,160,194,222
175.886,-47.8286,154,190,220
176.914,-47.8286,155,191,220
177.943,-47.8286,160,193,222
178.971,-47.8286,161,194,222

-180,-48.8571,139,180,213
-178.971,-48.8571,126,171,208
-177.943,-48.8571,124,170,207
-176.914,-48.8571,124,169,207
-175.886,-48.8571,120,167,206
-174.857,-48.8571,119,166,205
-173.829,-48.8571,119,166,205
-172.8,-48.8571,119,166,205
-171.771,-48.8571,119,166,205
-170.743,-48.8571,118,166,204
-169.714,-48.8571,118,166,204
-168.686,-48.8571,118,166,204
-167.657,-48.8571,118,166,204
-166.629,-48.8571,118,166,204
-165.6,-48.8571,118,166,204
-164.571,-48.8571,118,166,204
-163.543,-48.8571,118,166,204
-162.514,-48.8571,118,166,204
-161.486,-48.8571,118,166,204
-160.457,-48.8571,118,166,204
-159.429,-48.8571,118,166,204
-158.4,-48.8571,118,166,204
-157.371,-48.8571,118,166,204
-156.343,-48.8571,118,166,204
-155.314,-48.8571,118,166,204
-154.286,-48.8571,118,166,204
-153.257,-48.8571,118,166,204
-152.229,-48.8571,118,166,204
-151.2,-48.8571,118,166,204
-150.171,-48.8571,118,166,204
-149.143,-48.8571,118,166,204
-148.114,-48.8571,118,166,204
-147.086,-48.8571,118,166,204
-146.057,-48.8571,118,166,204
-145.029,-48.8571,118,166,204
-144,-48.8571,118,166,204
-142.971,-48.8571,118,166,204
-141.943,-48.8571,118,166,204
-140.914,-48.8571,118,166,204
-139.886,-48.8571,118,166,204
-138.857,-48.8571,118,166,204
-137.829,-48.8571,118,166,204
-136.8,-48.8571,118,166,204
-135.771,-48.8571,118,166,204
-134.743,-48.8571,118,166,204
-133.714,-48.8571,118,166,204
-132.686,-48.8571,118,166,204
-131.657,-48.8571,118,166,204
-130.629,-48.8571,118,166,204
-129.6,-48.8571,118,166,204
-128.571,-48.8571,118,166,204
-127.543,-48.8571,118,166,204
-126.514,-48.8571,118,166,204
-125.486,-48.8571,118,166,204
-124.457,-48.8571,118,166,204
-123.429,-48.8571,118,166,204
-122.4,-48.8571,118,166,204
-121.371,-48.8571,118,166,204
-120.343,-48.8571,118,166,204
-119.314,-48.8571,118,166,204
-118.286,-48.8571,118,166,204
-117.257,-48.8571,118,166,204
-116.229,-48.8571,118,166,204
-115.2,-48.8571,118,166,204
-114.171,-48.8571,118,166,204
-113.143,-48.8571,118,166,204
-112.114,-48.8571,118,166,204
-111.086,-48.8571,118,166,204
-110.057,-48.8571,118,166,204
-109.029,-48.8571,118,166,204
-108,-48.8571,118,166,204
-106.971,-48.8571,118,166,204
-105.943,-48.8571,118,166,204
-104.914,-48.8571,118,166,204
-103.886,-48.8571,118,166,204
-102.857,-48.8571,118,166,204
-101.829,-48.8571,118,166,204
-100.8,-48.8571,118,166,204
-99.7714,-48.8571,118,166,204
-98.7429,-48.8571,118,166,204
-97.7143,-48.8571,118,166,204
-96.6857,-48.8571,118,166,204
-95.6571,-48.8571,118,166,204
-94.6286,-48.8571,118,166,204
-93.6,-48.8571,118,166,204
-92.5714,-48.8571,118,166,204
-91.5429,-48.8571,118,166,204
-90.5143,-48.8571,118,166,204
-89.4857,-48.8571,118,166,204
-88.4571,-48.8571,118,166,204
-87.4286,-48.8571,118,166,204
-86.4,-48.8571,118,166,204
-85.3714,-48.8571,118,166,204
-84.3429,-48.8571,118,166,204
-83.3143,-48.8571,118,166,204
-82.2857,-48.8571,119,166,205
-81.2571,-48.8571,120,167,205
-80.2286,-48.8571,122,168,206
-79.2,-48.8571,127,172,209
-78.1714,-48.8571,137,178,212
-77.1429,-48.8571,164,197,226
-76.1143,-48.8571,182,204,216
-75.0857,-48.8571,176,194,194
-74.0571,-48.8571,186,181,169
-73.0286,-48.8571,168,169,157
-72,-48.8571,174,177,165
-70.9714,-48.8571,173,175,163
-69.9429,-48.8571,168,167,155
-68.9143,-48.8571,165,162,150
-67.8857,-48.8571,197,210,220
-66.8571,-48.8571,210,231,251
-65.8286,-48.8571,201,221,239
-64.8,-48.8571,199,220,239
-63.7714,-48.8571,197,219,238
-62.7429,-48.8571,196,218,237
-61.7143,-48.8571,194,217,236
-60.6857,-48.8571,190,214,234
-59.6571,-48.8571,184,210,232
-58.6286,-48.8571,179,207,230
-57.6,-48.8571,173,203,227
-56.5714,-48.8571,161,195,223
-55.5429,-48.8571,148,186,217
-54.5143,-48.8571,136,178,212
-53.4857,-48.8571,128,172,209
-52.4571,-48.8571,124,169,207
-51.4286,-48.8571,121,168,206
-50.4,-48.8571,120,167,206
-49.3714,-48.8571,120,167,205
-48.3429,-48.8571,119,167,205
-47.3143,-48.8571,120,167,205
-46.2857,-48.8571,121,168,206
-45.2571,-48.8571,121,168,206
-44.2286,-48.8571,123,169,207
-43.2,-48.8571,124,170,207
-42.1714,-48.8571,124,170,207
-41.1429,-48.8571,122,169,207
-40.1143,-48.8571,121,167,206
-39.0857,-48.8571,120,167,206
-38.0571,-48.8571,120,167,205
-37.0286,-48.8571,120,167,205
-36,-48.8571,119,166,205
-34.9714,-48.8571,119,166,205
-33.9429,-48.8571,119,166,205
-32.9143,-48.8571,119,166,205
-31.8857,-48.8571,119,166,205
-30.8571,-48.8571,118,166,204
-29.8286,-48.8571,118,166,204
-28.8,-48.8571,118,166,204
-27.7714,-48.8571,118,166,204
-26.7429,-48.8571,118,166,204
-25.7143,-48.8571,118,166,204
-24.6857,-48.8571,118,166,204
-23.6571,-48.8571,118,166,204
-22.6286,-48.8571,118,166,204
-21.6,-48.8571,118,166,204
-20.5714,-48.8571,118,166,204
-19.5429,-48.8571,118,166,204
-18.5143,-48.8571,118,166,204
-17.4857,-48.8571,118,166,204
-16.4571,-48.8571,118,166,204
-15.4286,-48.8571,119,166,205
-14.4,-48.8571,119,167,205
-13.3714,-48.8571,119,167,205
-12.3429,-48.8571,119,166,205
-11.3143,-48.8571,119,166,205
-10.2857,-48.8571,120,167,205
-9.25714,-48.8571,120,167,206
-8.22857,-48.8571,120,167,206
-7.2,-48.8571,119,167,205
-6.17143,-48.8571,119,166,205
-5.14286,-48.8571,119,166,205
-4.11429,-48.8571,119,166,205
-3.08571,-48.8571,119,166,205
-2.05714,-48.8571,119,167,205
-1.02857,-48.8571,119,166,205
0,-48.8571,119,166,205
1.02857,-48.8571,119,166,205
2.05714,-48.8571,119,166,205
3.08571,-48.8571,119,166,205
4.11429,-48.8571,120,167,205
5.14286,-48.8571,121,168,206
6.17143,-48.8571,122,169,207
7.2,-48.8571,123,169,207
8.22857,-48.8571,120,168,206
9.25714,-48.8571,119,167,205
10.2857,-48.8571,119,167,205
11.3143,-48.8571,119,166,205
12.3429,-48.8571,119,166,205
13.3714,-48.8571,119,166,205
14.4,-48.8571,119,166,205
15.4286,-48.8571,119,166,205
16.4571,-48.8571,118,166,204
17.4857,-48.8571,118,166,204
18.5143,-48.8571,118,166,204
19.5429,-48.8571,118,166,204
20.5714,-48.8571,118,166,204
21.6,-48.8571,118,166,204
22.6286,-48.8571,118,166,204
23.6571,-48.8571,118,166,204
24.6857,-48.8571,118,166,204
25.7143,-48.8571,118,166,204
26.7429,-48.8571,118,166,204
27.7714,-48.8571,118,166,204
28.8,-48.8571,118,166,204
29.8286,-48.8571,118,166,204
30.8571,-48.8571,118,166,204
31.8857,-48.8571,119,166,205
32.9143,-48.8571,119,166,205
33.9429,-48.8571,119,166,205
34.9714,-48.8571,119,167,205
36,-48.8571,119,167,205
37.0286,-48.8571,120,167,205
38.0571,-48.8571,120,167,205
39.0857,-48.8571,120,167,205
40.1143,-48.8571,120,167,205
41.1429,-48.8571,120,167,205
42.1714,-48.8571,120,167,206
43.2,-48.8571,120,167,206
44.2286,-48.8571,120,167,206
45.2571,-48.8571,120,167,206
46.2857,-48.8571,120,167,206
47.3143,-48.8571,120,167,206
48.3429,-48.8571,121,167,206
49.3714,-48.8571,121,168,206
