6264	6162.5	5756.5	5172	4709	4377	4366.5	3896	3459.5	3136.5	3231	3628.5	4340	5485.5	6029	6140	6314.5	6033.5	5030	4159.5	3187.5	2586.5	2069.5	1957	1948	1375.5	1359.5	1181	1063	928	867	686.5	627.5	744.5	784.5	727.5	834.5	862	998	1261.5	1341	1313	1721	1993	2561.5	3167.5	3654	4036	4454.5	4247.5	4155	3741	3526.5	3592	3681	3889	3904	3967	3580.5	2939.5	2233.5	1980.5	1688	1905	2317	2655	3121.5	3399.5	3475	3163.5	2450.5	1889.5	1263.5	1120	940	1018	1185	1538.5	1987.5	2803.5	3998.5	5703.5	6780.5	6670.5	6237.5	5152	3304	2372	1339	1085.5	837	849	743.5	690	862	829.5	918.5	1098.5	1391.5	1728.5	2071.5	2829	3619	4385.5	4514.5	5278	5942	5904.5	5556.5	4475	3522	2477	1842	1826	1855.5	2320	3111	3513	4455	5395.5	6021	6499	6330	5977.5	4710.5	2408.5	1829	1400.5	1290.5	1529.5	2249	3165	4429	5763	6552	6831	7237.5	6679.5	5991.5	4535	3516.5	2304	1721	1332.5	1145.5	1096	1201	1505	1547.5	1942.5	1966.5	2255.5	2412	2426.5	2609.5	2417	2179.5	1967.5	1713.5	1403	1146.5	1103.5	833	983.5	931	1104.5	1526	2081.5	2938	3950	5177	6628.5	7223	7535	6936.5	5650.5	4794.5	3590	2673.5	2362.5
4512	4967	4247	3851	3896.5	3525.5	3662	3296	3245.5	3220	3232.5	3814.5	3989.5	4912	5584	6052.5	5658.5	5408	4214.5	3322	2536	1862	1625.5	1386	1446	1099.5	1103.5	1009.5	793	812	664.5	706.5	604	774	859	769.5	941	1015	1115	1344	1449	3288	1578	1718.5	2026.5	2735	3112	3349	3871	3838.5	3808	3870.5	4110.5	4017.5	4305.5	4383	4290.5	4201	3450	2753.5	2105.5	1707	1543.5	1817	1863	2461.5	2800	3075.5	3043.5	2848	2282	1648	1154	1079	722	976	1265	1546	2030.5	3036	4105.5	5472.5	6572.5	6874	6532.5	5264	3927	2710.5	1647	1116.5	839.5	817.5	750	718	769.5	790	852.5	979	1313	1476	1961	2494.5	3075	3709	4663.5	4743.5	5612.5	5862.5	5158.5	4369.5	3276.5	2426.5	2151	2180	2526.5	3332	4187.5	5056.5	6215.5	7069.5	8185.5	9190	9392.5	8575.5	7260	3664.5	2474.5	1748	1626	1855	2551.5	3877	5179	6018.5	7006	7019	6657.5	5750	4973	3983	2991	2044.5	1590.5	1286.5	1070.5	1062.5	1097	1577.5	1459	1847	2088.5	2101.5	2473.5	2495.5	2777.5	2559.5	2756.5	2406	2134.5	1681.5	1287	1159	867	1003.5	1010.5	1234.5	1602.5	2401	3054	4450	5607.5	6765	7444.5	7744	6771	5984.5	5250.5	3856.5	3187	2865.5
3535	3580	3551.5	3225	3435	2857	2837.5	2759	2829.5	3206.5	3141.5	3393.5	4042.5	4928.5	4915	5140.5	4694.5	4394	3371.5	2640	1964	1355	1258.5	1089.5	1198	726	824	880.5	625.5	663	702.5	622.5	646.5	757.5	857.5	813.5	1116	1325.5	1372	1704	1813.5	1639.5	1584.5	1638.5	1942	2208	2887	3059	3580.5	3633.5	3572.5	3512	3922.5	4034.5	4387	4873.5	4771	4486.5	3939	3086	1956.5	1750.5	1435	1762.5	1496.5	2398.5	2240	2465	2510	2379	1865.5	1457.5	1153.5	1002	810.5	1061	1247	1661	1982.5	3182.5	3859	5550.5	6702.5	6890	7159.5	5883.5	4647.5	3392.5	2258	1466	1019	905.5	822	741.5	746	751.5	853	933.5	1076.5	1300.5	1736	2367	2833.5	3273	3836.5	4060	5057	5391.5	4627	4144	3129	2506	2323	2729	3547.5	4754.5	5768.5	6724	8109	9156	10298	10781	11011	10303	8900.5	4802.5	3431	2477	2305.5	2334	2744.5	3892.5	4454	5809.5	7047.5	6338.5	5601.5	5276	4639.5	3371.5	2680	1862.5	1333	1251.5	1024	1090.5	1069	1384.5	1375.5	1518.5	1999	2143.5	2474	2435	2980.5	2954.5	3156.5	3029.5	2839.5	2276.5	1731	1359	968.5	919	1044.5	1352	1742	2470	2838.5	4139.5	5099.5	6365.5	6685.5	6790.5	6404.5	5658	5014.5	4199	3702.5	3530
3067	2857.5	2625	2504.5	2614.5	2425	2318	2496	2229.5	2694.5	3368	3425.5	3983.5	4627.5	4665.5	4413	3881	3376	2660.5	2068	1568	1143.5	1029	921.5	990	594	738.5	702	633.5	690	668	622	664.5	696.5	824.5	825.5	1261.5	1626.5	1884.5	2071	2168	1952.5	1724	1639	1879.5	2184	2791.5	3053.5	3622.5	3619	3626	3574	3994	4153.5	4510	5172	5420	5092.5	4394.5	3336.5	2495.5	1862	1365	1751	1653	1844	1749	2078.5	2070.5	1917	1615.5	1347.5	1007	864	840	980.5	1293	1661.5	2069.5	3053	3627	5258	5950.5	6578	6745	6601	5273	4167.5	3044.5	1974.5	1359	904	836.5	636.5	672	744.5	762	895	1081.5	1317.5	1453.5	1789	2415.5	2965.5	3369	3559.5	4177.5	4150.5	4013.5	3598	2879	2430	2610.5	3503	4249.5	6067.5	7354	8645.5	9559.5	10219	11278	11896	12129	11366	9745	5512	4496	3647	3235.5	3136	3420	3809.5	4432.5	6117	5837.5	5682	5338	4648	3759	2778	2367.5	1615	1252	1192.5	1031	938.5	1004.5	1295.5	1345.5	1452.5	1789	2110	2703.5	2751	3319	3276.5	3678	3691.5	3713.5	3121.5	2349.5	1890.5	1168	1050	1075	1294.5	1592.5	2187.5	2622	3986.5	4084	5205.5	5459.5	5600.5	5315	5161.5	4645.5	4297.5	3961	4022.5
1869	1707	1627.5	1814.5	2004.5	2014.5	1986	2200.5	2395	2856.5	3207.5	3650	4553.5	4477	4427	3984	3337	2777	2099	1556.5	1268.5	1023	875	745.5	722	637.5	661.5	674.5	523	574.5	698.5	692.5	644	819	870.5	899	1455.5	1731	2030.5	2244.5	2323.5	2064	1788	1738	1917	2372.5	2915.5	3233.5	3651.5	3556	3509.5	3668	3939	4056	4569	5407	5507	5509.5	5012	3909	2899	2114	1597.5	1555	1626	1721	1725	1677	1652	1648	1486.5	1199.5	988	923	771	1047.5	1369	1695.5	2293.5	3026.5	3716.5	4817	5373	6622	6157	6506	5494.5	4842.5	3678.5	2447.5	1572	988.5	904	688.5	587	808	762.5	857	978	1277	1384	1616	1828.5	2435	2958	3272	3556	3407.5	3123.5	2697	2588.5	2437.5	2969	4388	5547.5	7536	9083	10164	11013	11219	11707	11827	11500	10947	9462.5	6206.5	5604.5	4978.5	4570	4613	4608.5	4957	5103.5	5942	5582.5	6028.5	4999.5	3922.5	3202.5	2651	1892.5	1495.5	1119.5	944	897	961	939	1178	1222.5	1394	1827.5	1992	2665	2835	3542.5	3798.5	4137	4444	4211.5	4030.5	3194.5	2676.5	1781	1377.5	1185	1335.5	1587.5	2184	2331.5	3235.5	3541	3929.5	4134.5	4226.5	4173	4282	4102.5	4000.5	3966.5	4230
1430.5	1465.5	1356	1392.5	1562	1812.5	1910	2275.5	2867	3282.5	3628	4040	4327	3942	3799	3199	2618.5	2141	1723	1265.5	999	832	822.5	690.5	692	558	631	1100.5	609.5	633.5	652.5	651.5	580.5	757	939	980.5	1453.5	1708	2250.5	2532.5	2442	2200.5	1891	2130.5	2357	2786.5	3416.5	3490	3694.5	3840.5	3512.5	3539.5	3757.5	3998.5	4566.5	5434	5601.5	5595	5363.5	4476.5	3487.5	2557.5	2157.5	1617.5	1355	1348	1290.5	1334	1529.5	1343	1369	1081	900.5	976.5	816.5	1071.5	1476.5	1801.5	2345.5	3030.5	3531.5	4625	5427.5	5716	5962.5	6546	5087.5	4796.5	3912.5	2542	1622.5	1176.5	924	599	751	820.5	772.5	955	1002.5	1044.5	1078	1510	1817	2127.5	2548.5	2777.5	2889.5	2899.5	2474	2408.5	2500	2901.5	3595	5156.5	6638.5	8207.5	9695	11024	11309	11685	11434	11285	11047	10528	9342	6891	6809	6690	6771	6317.5	6399	6729	6656.5	6774	6596.5	5846.5	4627	4027.5	2970.5	2377.5	1809	1474	1095	1072.5	995	861	881	1063.5	1255	1278	1625.5	1787.5	2278.5	2403.5	3086.5	3641.5	3780.5	4515	4603.5	4753	4067	3561	2379.5	1745	1455	1459	1538	2046	2412	2505	3287.5	3500	3491	3386	3204	3206.5	3478.5	3524	3729.5	3902
1039.5	1007.5	978.5	1143.5	1331	1490	1985	2580.5	2968.5	3694	4464	4643	4644.5	4188.5	3637	2925	2195	1605.5	1398.5	997	832.5	796.5	640.5	554	673	547	661.5	624	663	596.5	712	545	566.5	729.5	1048	1036	1356.5	1875	2371	2471	2667	2430	2305.5	2726.5	2968.5	3461.5	3919	3837.5	3875.5	3710	3420.5	3375	3617	3910.5	4357.5	5322.5	5346	5619.5	5467	4757	4075.5	3207.5	2537.5	1963.5	1350	1368	1214.5	1306	1206.5	1106.5	1115.5	1034	977	1006.5	909.5	1167.5	1488.5	1881.5	2488.5	3389.5	3626.5	4637.5	5901.5	5913.5	6348.5	5930	4698.5	4416	3245.5	2309.5	1522.5	1223.5	935.5	938	831	922.5	883.5	948	1087.5	1042.5	1172.5	1192.5	1623	1818.5	2092	2204.5	2227	2306	2202.5	2135	2574	3384	4604	6444.5	7983.5	9000	10367	11086	11119	11019	10796	11028	10384	9772.5	9767.5	7662	8682	9094	8746	8645	8628.5	8008	7934	7869	7309.5	6484.5	5035	4105	2867	2492	2117.5	1821.5	1539	1369.5	1036.5	962.5	785	1018.5	1235	1116	1357	1528	1999	2212.5	2677	3110.5	3351.5	3921	3925.5	4641	4580	4262	3165	2291	1740.5	1537	1443.5	1559.5	2003	2188	2353	2248.5	2622	2650	2647	2551.5	2926	2741.5	3049	3585
803.5	970.5	873.5	1083.5	1362	1871.5	2396	3089.5	3592.5	4439.5	4867.5	4866	4776.5	4277.5	3464.5	2475	1855.5	1332.5	1108.5	859	1062.5	688	713	604.5	670	516.5	598.5	583	665	638	625.5	604	662	771	959	1012	1410	1897	2346.5	2828.5	3095	2819.5	3127	3490.5	3987	4475	4628	4208	4049.5	3503.5	3076	3034	3309.5	3693.5	4442.5	4910	5148	5447.5	5382	5246	4597.5	5177.5	3028.5	2018	1487.5	1342.5	1200.5	1187.5	1153	1069.5	1105.5	1095.5	1042.5	1066.5	946	1238	1650	2148.5	2836.5	3656.5	4129.5	4681.5	5341.5	6020.5	6190.5	5470.5	4826	3893	2638	1966	1338.5	1004	1136.5	1042.5	936	1100	1040	1092.5	1048.5	1049	1089.5	1262.5	1489	1663	1872.5	1827	1855	1787	1724	2108	2692	4143.5	5709	7783.5	9001	10179	10362	9553.5	9536.5	9383.5	9769	10034	9805.5	9371.5	10725	8445.5	10022	10469	10790	11113	10104	9436	9065	8684	8262.5	7460.5	5656.5	4161	3281	3059.5	2811.5	2576.5	2086.5	1766	1380.5	1033.5	894.5	1053.5	1195.5	1100	1275.5	1543.5	1859	2003.5	2277.5	2550	3082.5	3213	3341	4175	4210.5	4138.5	3545	2592	1814	1477.5	1399	1465.5	1528	1706.5	1886.5	1955	1998.5	2064	2073	2109	2458	2412	2661.5	3035.5
679	756.5	759.5	1109.5	1560	2257.5	2827	3681.5	4600.5	5249	5409.5	5640.5	5065.5	4334	3539.5	2437	1681.5	1174.5	1117	698	673.5	709	664	506	622	570	565.5	572.5	593	713	681.5	652.5	597.5	803.5	997	1301.5	1799.5	2248.5	2552	3109.5	3324	3630	3990	4482.5	5022.5	5165	5069.5	4494	3824	3370.5	2918	2718.5	3058.5	3447	4189.5	4606	5348.5	5605.5	5597	5684.5	4856	4054	3186	2383.5	1675	1388.5	1216.5	1101	1152.5	1081.5	1158	1179	1021	1030	1053.5	1256.5	1711.5	2411.5	3338.5	4077.5	4487.5	5064	5557	5649	5457.5	5176.5	3944	2995	2451	1680.5	1158	1033.5	1167.5	1238	1122	1318	1192	1254.5	1168.5	1146	1052	1137	1386.5	1400.5	1619	1614.5	1497	1578.5	1643	2035.5	2908	4500.5	6174	9196.5	10102	11184	10505	9718.5	9031	8123	8183	8578	9289.5	9359	10585	8874.5	10912	11854	12591	12210	10822	10524	9954	9776	9456	7944.5	6479.5	5165.5	4307	4017.5	3943	3942.5	3558	2562	1848	1303	953	1101.5	1035	948	1296	1175.5	1763.5	1840.5	2207	2327.5	2748.5	2875.5	2906.5	3244	3448.5	3406.5	2754	2470.5	1810.5	1377	1215.5	1323.5	1387	1349	1437.5	1517	1649	1551	1661	1869	2048.5	2061	2230	2611.5
805	954.5	832.5	1207.5	1822	2621.5	3629	4541	5549.5	6277.5	6586.5	6197	5638.5	4740	3818.5	2411	1739.5	1545.5	1005.5	773.5	723	713	702	595	638.5	538	602	605	654	783	722.5	660.5	728.5	941	1194	1441.5	2190.5	2746.5	3033.5	3599	4078	4084	4686	5372	5648.5	5820	5318.5	4445.5	3569.5	3075	2404.5	2338	2752	3032	3790.5	4596.5	5106	5520	5974.5	5636.5	4878.5	4302	3690	2544.5	1727.5	1281	1203.5	1114	1117.5	1036.5	1210	1175	1052	1107.5	1181	1303	2044	2605.5	3516	4549.5	4805.5	5240.5	5599.5	5978.5	4993	4313.5	3260	2711	1968	1324.5	1085	1071	1220.5	1448	1422	1508.5	1346	1339	1235	1245	1022.5	1120.5	1319.5	1323.5	1392.5	1413.5	1346.5	1367.5	1773.5	1994.5	2949	4566	6245.5	8967	10091	11036	9841	8690	7980	7257	8275.5	7813	8627.5	9144.5	10862	9220.5	11131	12293	12131	11947	11308	10245	10001	10440	10224	9066.5	7580.5	6110	5123	4967	5158	4975	4671.5	3710.5	2647	1592.5	1039	1017.5	915.5	965	1123.5	1064.5	1320	1439	1669.5	1871	2368	2646.5	2851	2814	2829	2787	2239	1865	1484.5	1221.5	1174	1135.5	1096.5	1176.5	1290.5	1195	1413	1347.5	1342	1358	1576	1614	1909.5	2241
643.5	802.5	938.5	1528.5	2053.5	3200.5	4437.5	5461.5	6318.5	7083	7325	6922.5	6516.5	5253.5	3867.5	2685.5	1848	1206.5	1039.5	818	687.5	778.5	627.5	622	597	590	599	609	725.5	760	770	766	1004	1081.5	1559	1856	2522	3279	3765	4379.5	4628.5	4645	5335.5	5679	5925.5	5785	5079	4301	3235.5	2568.5	1971	2010	2185.5	2297.5	3006.5	3753.5	4438	5228.5	6000.5	5777.5	5016	4354	3448	2720	2004.5	1554.5	1375	1176.5	1201	1069.5	1182	1087.5	1055.5	1045.5	1280	1576	2157	2836	3886	4683	4796	5348.5	5035	5101	4383	3439.5	2344	1847.5	1489	1211	1102.5	1008.5	1322	1369	1377.5	1483	1319.5	1298.5	1239	1178.5	1085	1030	1254.5	1180.5	1248.5	1391	1262	1275	1533	2061.5	2954.5	4613	5788.5	8472	9024.5	9487	9312	7697.5	7303	6842.5	7273.5	7237	8206.5	8428	10171	8956.5	10763	11713	12490	11398	10447	9477.5	10112	10279	10234	9507.5	8332	6772.5	6136.5	6078.5	6052.5	6215	5767.5	4620	3353	1998.5	1163	1011	884.5	743	1025	1016.5	1144	1073.5	1417	1574	1800.5	1921.5	2024	2678.5	2564	2238.5	1764.5	1382	1311.5	1082.5	1051.5	1086	1036.5	1050	1085	1058	1156.5	1209.5	1162.5	1255.5	1384	1320	1481	1814.5
589.5	846.5	1162	1875.5	2558.5	4133	4957	5808.5	7085	7911.5	8182	7634.5	6712	5358	4276	2918	1880.5	1291	914.5	739.5	696	716	684	610	565	569.5	586	839	871.5	898	1035.5	1087	1231	1473.5	1987	2489.5	3175.5	3800.5	4466	4925	5230.5	4671	5015	5580.5	5573.5	5274	4456.5	3691.5	2504.5	2099.5	1738.5	1876	1950.5	2070	2604	3194	3670	4534.5	5353.5	5484	4956	4272.5	3704.5	3082.5	2248	1958.5	1423.5	1262	1179.5	1042	1096	1095.5	987.5	1220.5	1360	1713	2605	3361	4334.5	4952.5	4943	5470	4934.5	4539	3472	2661	1901.5	1417.5	1378.5	1033.5	938	1080.5	1216.5	1322.5	1478	1427.5	1154.5	1311.5	1206	1079.5	1109	912.5	1242.5	1215	1178	1289.5	1156.5	1282.5	1521	2138.5	2830	4355.5	5526	7893.5	8524.5	7618	7664.5	7075.5	7080	6469.5	6328	6736	7065.5	7029.5	8554.5	7353.5	9875.5	10127	10345	9994	9718.5	9156.5	9341.5	9596	9535	8855.5	7951.5	7241.5	6769.5	6650	6504	6655	6468.5	5283.5	3762.5	2403.5	1329.5	1001	914.5	854	839.5	879	994.5	948	1154.5	1317	1558	1712	1702.5	1981	2154	2005.5	1602.5	1206.5	1060	1044.5	967.5	962.5	1014.5	978	1032.5	956	1074	1023	883.5	1169	1156.5	1104	1257.5	1429.5
686.5	1108.5	1524.5	2641	3559.5	4854.5	5691	6801.5	7498	7610.5	8082.5	7955.5	6688.5	5364.5	4293	2842	1870	1273	940	784.5	843.5	736.5	625.5	567.5	665	627.5	945.5	848.5	991.5	1166	1223.5	1351	1568	1831	2350.5	2952	3760.5	4569	4833.5	5316.5	5504	5215.5	5069.5	5108.5	4585.5	4331	3617.5	2864.5	2129	1687.5	1408	1454.5	1715.5	2007	2397	2909.5	3266.5	4271.5	4917.5	4818.5	4736	4410.5	4025	3403.5	2955	2331	1833	1485	1121.5	1028	979.5	1102.5	942	1176	1250	1875	2836.5	3871.5	4837	5396	5334	5341.5	5076	4053	2978.5	2261.5	1568	1221	1115	1026	887.5	1070	1226	1304.5	1275.5	1286	1171	1227	1286.5	1038.5	1058.5	1041.5	1199.5	1097.5	1123	1302.5	1119	1228	1483.5	2152.5	2737	4168.5	5530	7283	7796.5	7447	7303.5	6871	7114.5	6551	6908	6404.5	5983	6333	7394	6318.5	7822.5	8251	8557.5	8125	8006.5	8165	8688.5	8547	8310.5	7944.5	7115	7666	7187.5	7523.5	7705	7016.5	7123.5	5603	4009	2589	1681	1150	995	896.5	877	832	865.5	966.5	1032.5	1122.5	1169.5	1405.5	1614	1686	1526.5	1390.5	1242.5	981.5	961	835	871.5	911.5	930.5	917.5	919.5	942.5	885.5	902.5	961	1055	1134.5	1154.5	1081	1149.5
756.5	1306.5	2119	3184.5	4586.5	6021.5	6682	7121.5	7588	7670	7450	7315	6321	5226	3930	2432	1707.5	1141	871	797.5	707.5	703	754.5	686	756.5	861.5	1010	1203.5	1365.5	1467	1486	1605.5	1903	2252.5	2727	3495.5	4314.5	4874.5	5601.5	5391	5380	4514.5	4715	4424.5	3554.5	3641	2762	2243	1711	1325.5	1244	1447	1469	1700	2236.5	2899	3169.5	3787	4304.5	4727	4389	4286.5	3948.5	3575	3497	2996	2232	1671	1199	1044	926.5	1044.5	906	1341	1334	2090.5	2957.5	4067	5151.5	5821	5378.5	5074	4675.5	3404	2625.5	1869.5	1218.5	1074.5	1153	1037.5	957.5	1108	1301	1376	1429	1529.5	1264	1341	1337.5	1062.5	1099	873	1081	1126.5	1024	1077	1157.5	1278	1406.5	2047.5	2886.5	4143	5441.5	7053	7607.5	7387	7442	7364.5	7461.5	6950.5	6843.5	5722.5	5303	5445	5628.5	5521.5	6504	6479	6655.5	6104.5	6075.5	6393.5	7221.5	7789.5	7071.5	6653.5	6829	7548	7863	8091	8090	7759.5	7586	5642	4435	2960	2055.5	1521.5	1279.5	1092	829	852	857	893.5	915	945.5	1079	1135.5	1143	1473	1307.5	1148	1116	861.5	868	963.5	938	882.5	832.5	925.5	852	881.5	865	1006	905	991.5	905	967	1042	1095
888	1558	2372.5	4271	5537	6572.5	7687	7365.5	7245	6819.5	6518.5	6326	5462	4411	3354	2338	1433.5	993	879	767.5	749.5	753.5	794	755	982.5	1293	1520.5	1834.5	1824.5	1942.5	1983	1917	2080.5	2368	2902	3625.5	4605	5267.5	5237	5258	4972.5	4144.5	3941.5	3618	3012	2436	1976	1709.5	1309.5	1148	1083	1310	1332	1621.5	1909.5	2428	2797.5	3619	4184.5	4137	4048.5	4127	3834.5	3870	3600	3243	2797	2070.5	1481.5	1173.5	953.5	994.5	963	1222.5	1314	2254.5	2719.5	4031	4708	5412	4850.5	4429.5	3581	2720.5	2086	1542.5	1215.5	1016	1104.5	977.5	1038	1145.5	1280	1425.5	1498	1663.5	1489.5	1460.5	1348.5	1143.5	1119.5	960	1083	923	939	1056	1082	1214	1510.5	2027	3214	4235.5	5660	6631.5	6959.5	6964.5	7649.5	7184	7260.5	7403	6718.5	5207	4460.5	4420.5	4949	4169.5	5218	5090.5	4720	4801.5	5191	5523	5966.5	6200.5	6328	6147	6212.5	6834.5	7973	8467.5	8978	8795.5	7868.5	6203	4935	3873	2898	2332	1940	1460.5	1201	1026	936.5	851.5	903	872.5	1005	1086	1044.5	1219.5	1139	1138	949.5	855	871.5	874.5	935.5	836	759	900	863	890	819.5	801	856.5	969	899.5	851	910.5	985.5
917.5	1883.5	2891.5	4725.5	5862.5	6673.5	6823.5	7128.5	6578	5832.5	5659.5	5085.5	4559.5	3759	2666.5	1846.5	1246.5	885.5	821.5	775	818	929.5	960.5	982	1438.5	1983	2230.5	2465	2687.5	2566.5	2377	2331	2426	2813.5	3257	4094	4971.5	5332	5277	5121.5	4493	3563.5	3078	2862.5	2293	1971	1714	1212	1135	1041.5	963	1154.5	1208	1414.5	1914.5	2150	2476.5	3092.5	3381	3635	3487	3753.5	3479	3455	3455.5	3241.5	3084.5	2366.5	1758	1325	972	922.5	938	1256	1456	2213	2745.5	3998.5	4447	5033.5	4301	3650.5	2821	2038	1871	1435	1254.5	1056.5	1203	1109.5	959	1155.5	1306.5	1562	1760.5	2014.5	1916.5	1921.5	1706.5	1359	1230	808	1062.5	930	907	958.5	955.5	1083.5	1542	2012.5	3315	4389.5	5887	6803.5	7102.5	7287.5	7410	6787	6721	6176	5508.5	4417	3745	3492.5	4083	3497	3437	3559.5	3719	3871.5	4028.5	4672	5112.5	4969.5	4871	5037.5	5462.5	6227	7386	8312	9129.5	8817	8197	7364.5	5844.5	4767.5	3983	3237	2805	1911.5	1515	1184.5	976	858.5	880	936.5	935.5	1117.5	1072.5	1225.5	1326.5	1270	1265	1075	1153	1065.5	988.5	911.5	847.5	884.5	872	794.5	782	923.5	814	917.5	908.5	786.5	937	902
1023	1973.5	3031	4738	5698	6563	6337.5	5923.5	5700.5	4906.5	4492	3842.5	3033.5	2409.5	1782.5	1365	913.5	878.5	875	905	945.5	921	1249.5	1362	1967.5	2659	3076.5	3525	3354.5	3149	2979	2840.5	3047.5	3477.5	3943.5	4568.5	5419	5397	5012.5	4724	3782.5	2525.5	2602.5	1966.5	1611.5	1357	1133	1131.5	1020.5	978.5	925	1119	1133	1482	1643.5	2044	2292	2616.5	2871.5	3126.5	2896	3192	3210.5	3061	3365.5	3254	3140.5	2717.5	2198	1825.5	1340.5	1127	1053	1280.5	1591	2498.5	3271.5	3963.5	4366	4693.5	3971	3072.5	2457.5	1782.5	1529	1370.5	1275.5	1182.5	1330.5	1125	1145	1149.5	1332.5	1719.5	2061	2318.5	2494.5	2557	2203	1687	1248.5	918.5	948.5	862	846	954.5	890	1227.5	1721	2192.5	3256.5	4496.5	5738	6382.5	6770.5	6589.5	7314	6079	6297	5572.5	4233	3570	2953	3059.5	2756.5	2751	2815.5	2800	2781.5	3013.5	3344	3924.5	4307.5	4439.5	4507	4588	5359	6132.5	7004	7837.5	8144	8434.5	7875	7022.5	6337	5373.5	4704	4057	3310	2624	1821.5	1350	1100.5	1047.5	920.5	918	928	1076	1162.5	1316	1483	1650	1649.5	1746	1610.5	1569	1184.5	1015	835	887.5	899.5	853.5	786.5	854	851.5	854	888	829	912	896.5
1125.5	2101	3139.5	4786	5420.5	5829.5	5708	5181	4555	3739	3526	3139	2388	1756	1549	1072	1049	919.5	1058	1153	1435	1584.5	1931	2171	2792.5	3475	3895	4231	4099.5	3597.5	3289	3170.5	3131	3629.5	4237	5069.5	5383	5427	4899	3842	3302.5	2182.5	1957	1588.5	1262.5	1044.5	1075.5	967	885	911	907.5	1145.5	1303	3457	1487.5	1808.5	1946.5	2179.5	2396.5	2416.5	2405.5	2617.5	2787	3135.5	3030.5	3313	3142	2759	2584.5	2273.5	1820	1571	1351	1543.5	1923	2664	3741	4361	4590	4392	3687	2757	2216	1643.5	1503.5	1447.5	1319	1300	1506	1272.5	1174.5	1364	1608.5	1848.5	2295	2951.5	3099.5	3113	2733	2003	1406.5	1034.5	903.5	844	878.5	933.5	1036.5	1437.5	1851.5	2530.5	3489.5	5352.5	5771.5	6291	6840	7051	7198.5	6304	5571.5	4511	3509.5	2759	2406.5	2478.5	2334	1979.5	2172.5	2369.5	2334.5	2423	2808.5	3120.5	3291.5	3636.5	3791	4285	5006	5936	6778	7417.5	7483	7760.5	7188.5	6581	5984	5285.5	4726	4154.5	3570	2786.5	2204	1682.5	1199.5	1040	1049	1104.5	1195.5	1220	1349	1712	1916.5	2287.5	2518	2554.5	2589	2342	1774	1332	1079	933	952.5	927	912	840.5	887	919	933.5	788	863	821
1344	2328.5	3548.5	4793.5	5084	5256	5063.5	4531.5	3766.5	3021	2739	2261	1669	1533.5	1138	1130	918	1125	1467	1833	2282.5	2482	2986	3314.5	3748	4377.5	4625.5	4660.5	4326	3803.5	3424.5	3145	3182	3622	4148.5	4917.5	5344.5	4970	4084.5	3071.5	2569	1624	1547.5	1265	1042	922.5	1056.5	898	814.5	861.5	883.5	938.5	1146.5	1181	1311	1644	1716	1791.5	1995	2169	2036	2127.5	2277	2617	2787.5	2634	2908	2819	2927	3084	2744.5	2267	1971.5	2085	2571.5	3119	4150	4668.5	4756.5	4379	3569	2527	2013	1571	1550	1377	1425	1372	1538.5	1262	1168.5	1197	1459	1927	2571.5	3045	3421	3432	2861.5	2102.5	1437.5	966	933.5	878.5	909	1128.5	1232.5	1651	2255	2988	4151.5	5214.5	6007	6636.5	6849	6673.5	6566.5	5929.5	5198	4045.5	3241.5	2257	2166.5	2042	1906	1670	1601	1735.5	1996.5	2143	2284	2484	2605.5	2916	3314	3955	4795.5	5896.5	6343	7233	7394	7339	6510	6766.5	6240.5	5813.5	5061.5	4112.5	3763.5	3216	2587.5	1939.5	1637	1229.5	1260.5	1484	1551	1803.5	1803.5	2444	2587.5	3112.5	3528.5	3827	3858.5	3388	2598	2103.5	1493.5	1271	1264.5	988.5	1088	1001	835.5	909.5	884	767.5	798	759
1502.5	2672	3891	5070	5000	4956.5	4216.5	3542	2921	2407.5	2124.5	1738.5	1375	1274	1163.5	1282	1345.5	1643.5	2046	2681	3201.5	3785.5	4271.5	4639.5	4994	5236.5	5074.5	4542	4077.5	3520	3093	2709	2814	3012	3916.5	4336.5	4804	4437	3387.5	2551.5	2001.5	1259.5	1339.5	1037	956	874.5	913.5	909	872.5	951.5	883	988	1020.5	1155.5	1116	1219.5	1519	1516	1666	1601.5	1550.5	1752.5	1926.5	2080.5	2467.5	2491	2623	2952	3231.5	3635	3595	3478.5	3215	2884	3277	3737	4487	4823.5	4792.5	4135.5	3183.5	2303	1832	1676	1503.5	1317	1468.5	1356.5	1454	1245	1268	1248.5	1537	1894	2508	2996	3338.5	3263.5	2688	2051	1400.5	1008	911	873.5	1011	1182	1646.5	2103	2878.5	3607.5	5061	5987	6752	7203	7003.5	6952.5	6409.5	5676.5	4919.5	4031.5	2995	2239.5	1850	1662.5	1638.5	1368	1387	1570	1632	1751	2094.5	2190.5	2216	2524.5	2977.5	3554	4298	5485	6008	6411	6852.5	7389.5	7149.5	7348	6929.5	7054	6013.5	5122.5	4347.5	3795.5	3092	2355.5	1876	1736	1923	2271.5	2607	2649	2774.5	3426.5	3530.5	4212.5	4597	4667.5	4783.5	4637.5	3574.5	2944.5	2172	1779.5	1676.5	1345	1354.5	1103.5	1051	994	927.5	750	744.5	817
