#Surface Air Temperature (deg C) Anomaly vs 1951-1980 (no data: 9999.00)
-83  -127       1.52
-83  -125       1.51
-83  -123       1.51
-83  -121       1.51
-83  -119       1.51
-83  -117       1.52
-83  -115       1.52
-83  -113       1.52
-83  -111       1.52
-83  -109       1.52
-83  -107       1.52
-83  -105       1.52
-83  -103       1.52
-83  -101       1.52
-83  -99       1.52
-83  -97       1.53
-83  -95       1.53
-83  -93       1.53
-83  -91       1.53
-83  -89       1.56
-83  -87       1.56
-83  -85       1.56
-83  -83       1.56
-83  -81       1.57
-83  -79       1.59
-83  -77       1.59
-83  -75       1.59
-83  -73       1.59
-83  -71       1.61
-83  -69       1.61
-83  -67       1.61
-83  -65       1.61
-83  -63       1.56
-83  -61       1.51
-83  -59       1.51
-83  -57       1.51
-83  -55       1.51
-83  -53       1.42
-83  -51       1.42
-83  -49       1.42
-83  -47       1.42
-83  -45       1.40
-83  -43       1.37
-83  -41       1.37
-83  -39       1.37
-83  -37       1.37
-83  -35       1.35
-83  -33       1.35
-83  -31       1.35
-83  -29       1.35
-83  -27       1.35
-83  -25       1.35
-83  -23       1.35
-83  -21       1.35
-83  -19       1.35
-83  -17       1.38
-83  -15       1.38
-83  -13       1.38
-83  -11       1.38
-83   -9       1.41
-83   -7       1.44
-83   -5       1.44
-83   -3       1.44
-83   -1       1.44
-83    1       1.53
-83    3       1.53
-83    5       1.53
-83    7       1.53
-83    9       1.60
-83   11       1.68
-83   13       1.68
-83   15       1.68
-83   17       1.68
-83   19       1.67
-83   21       1.67
-83   23       1.67
-83   25       1.67
-83   27       1.69
-83   29       1.70
-83   31       1.70
-83   33       1.70
-83   35       1.70
-83   37       1.68
-83   39       1.68
-83   41       1.68
-83   43       1.68
-83   45       1.63
-83   47       1.57
-83   49       1.57
-83   51       1.57
-83   53       1.57
-83   55       1.49
-83   57       1.49
-83   59       1.49
-83   61       1.49
-83   63       1.46
-83   65       1.43
-83   67       1.43
-83   69       1.43
-83   71       1.43
-83   73       1.38
-83   75       1.38
-83   77       1.38
-83   79       1.38
-83   81       1.37
-83   83       1.35
-83   85       1.35
-83   87       1.35
-83   89       1.35
-83   91       1.33
-83   93       1.33
-83   95       1.33
-83   97       1.33
-83   99       1.33
-83  101       1.32
-83  103       1.32
-83  105       1.32
-83  107       1.32
-83  109       1.28
-83  111       1.28
-83  113       1.28
-83  115       1.28
-83  117       1.26
-83  119       1.24
-83  121       1.24
-83  123       1.24
-83  125       1.24
-83  127       1.22
-83  129       1.22
-83  131       1.22
-83  133       1.22
-83  135       1.21
-83  137       1.20
-83  139       1.20
-83  141       1.20
-83  143       1.20
-83  145       1.20
-83  147       1.20
-83  149       1.20
-83  151       1.20
-83  153       1.20
-83  155       1.20
-83  157       1.20
-83  159       1.20
-83  161       1.20
-83  163       1.20
-83  165       1.20
-83  167       1.20
-83  169       1.20
-83  171       1.20
-83  173       1.21
